,id,season,seasonType,week,startDate,homeTeam,homeConference,homeClassification,homeScore,awayTeam,awayConference,awayClassification,awayScore,provider,spread,formattedSpread,spreadOpen,overUnder,overUnderOpen,homeMoneyline,awayMoneyline,0
0,401635575,2024,regular,7,2024-10-12T19:30:00.000Z,Pittsburgh,ACC,fbs,17.0,California,ACC,fbs,15.0,DraftKings,-3.5,Pittsburgh -3.5,-2.5,57.5,,-166.0,140.0,
1,401635575,2024,regular,7,2024-10-12T19:30:00.000Z,Pittsburgh,ACC,fbs,17.0,California,ACC,fbs,15.0,Bovada,-3.5,Pittsburgh -3.5,-4.5,57.5,59.0,-170.0,145.0,
2,401635575,2024,regular,7,2024-10-12T19:30:00.000Z,Pittsburgh,ACC,fbs,17.0,California,ACC,fbs,15.0,ESPN Bet,-3.5,Pittsburgh -3.5,-3.5,56.5,59.5,-170.0,145.0,
3,401654609,2024,regular,10,2024-11-02T16:00:00.000Z,Robert Morris,NEC,fcs,6.0,Merrimack,FCS Independents,fcs,0.0,ESPN Bet,1.5,Merrimack -1.5,,48.5,,,,
4,401643828,2024,regular,11,2024-11-09T17:00:00.000Z,UL Monroe,Sun Belt,fbs,17.0,Texas State,Sun Belt,fbs,38.0,Bovada,9.5,Texas State -9.5,7.0,50.0,48.5,240.0,-290.0,
5,401643828,2024,regular,11,2024-11-09T17:00:00.000Z,UL Monroe,Sun Belt,fbs,17.0,Texas State,Sun Belt,fbs,38.0,ESPN Bet,9.5,Texas State -9.5,7.0,49.5,48.5,300.0,-400.0,
6,401643828,2024,regular,11,2024-11-09T17:00:00.000Z,UL Monroe,Sun Belt,fbs,17.0,Texas State,Sun Belt,fbs,38.0,DraftKings,9.5,Texas State -9.5,8.5,50.0,,280.0,-355.0,
7,401628444,2024,regular,14,2024-11-30T17:00:00.000Z,Clemson,ACC,fbs,14.0,South Carolina,SEC,fbs,17.0,DraftKings,-3.0,Clemson -3,-4.5,49.5,,-142.0,120.0,
8,401628444,2024,regular,14,2024-11-30T17:00:00.000Z,Clemson,ACC,fbs,14.0,South Carolina,SEC,fbs,17.0,Bovada,-2.5,Clemson -2.5,-2.5,49.0,49.0,-135.0,115.0,
9,401628444,2024,regular,14,2024-11-30T17:00:00.000Z,Clemson,ACC,fbs,14.0,South Carolina,SEC,fbs,17.0,ESPN Bet,-2.5,Clemson -2.5,-2.5,48.5,49.5,-140.0,120.0,
10,401636896,2024,regular,7,2024-10-13T00:00:00.000Z,West Virginia,Big 12,fbs,16.0,Iowa State,Big 12,fbs,28.0,DraftKings,3.0,Iowa State -3,3.5,54.0,,130.0,-155.0,
11,401636896,2024,regular,7,2024-10-13T00:00:00.000Z,West Virginia,Big 12,fbs,16.0,Iowa State,Big 12,fbs,28.0,Bovada,3.0,Iowa State -3.0,3.0,54.0,51.0,130.0,-150.0,
12,401636896,2024,regular,7,2024-10-13T00:00:00.000Z,West Virginia,Big 12,fbs,16.0,Iowa State,Big 12,fbs,28.0,ESPN Bet,3.0,Iowa State -3,3.0,53.5,51.5,135.0,-155.0,
13,401654459,2024,regular,10,2024-11-02T16:00:00.000Z,Brown,Ivy,fcs,28.0,Pennsylvania,Ivy,fcs,38.0,ESPN Bet,1.5,Pennsylvania -1.5,,49.5,,,,
14,401643829,2024,regular,11,2024-11-09T20:00:00.000Z,Southern Miss,Sun Belt,fbs,3.0,Marshall,Sun Belt,fbs,37.0,Bovada,13.5,Marshall -13.5,13.5,53.5,55.5,400.0,-575.0,
15,401643829,2024,regular,11,2024-11-09T20:00:00.000Z,Southern Miss,Sun Belt,fbs,3.0,Marshall,Sun Belt,fbs,37.0,ESPN Bet,13.5,Marshall -13.5,13.5,52.5,55.5,400.0,-600.0,
16,401643829,2024,regular,11,2024-11-09T20:00:00.000Z,Southern Miss,Sun Belt,fbs,3.0,Marshall,Sun Belt,fbs,37.0,DraftKings,13.5,Marshall -13.5,13.0,53.5,,390.0,-520.0,
17,401629045,2024,regular,11,2024-11-09T20:30:00.000Z,North Texas,American Athletic,fbs,3.0,Army,American Athletic,fbs,14.0,Bovada,6.5,Army -6.5,5.5,68.0,63.0,180.0,-220.0,
18,401629045,2024,regular,11,2024-11-09T20:30:00.000Z,North Texas,American Athletic,fbs,3.0,Army,American Athletic,fbs,14.0,ESPN Bet,6.5,Army -6.5,5.0,66.5,63.5,200.0,-240.0,
19,401629045,2024,regular,11,2024-11-09T20:30:00.000Z,North Texas,American Athletic,fbs,3.0,Army,American Athletic,fbs,14.0,DraftKings,6.5,Army -6.5,4.0,68.0,,205.0,-250.0,
20,401643826,2024,regular,11,2024-11-09T20:30:00.000Z,James Madison,Sun Belt,fbs,38.0,Georgia State,Sun Belt,fbs,7.0,Bovada,-14.5,James Madison -14.5,-16.5,53.5,54.0,-850.0,550.0,
21,401643826,2024,regular,11,2024-11-09T20:30:00.000Z,James Madison,Sun Belt,fbs,38.0,Georgia State,Sun Belt,fbs,7.0,ESPN Bet,-15.5,James Madison -15.5,-17.0,54.5,54.5,-750.0,475.0,
22,401643826,2024,regular,11,2024-11-09T20:30:00.000Z,James Madison,Sun Belt,fbs,38.0,Georgia State,Sun Belt,fbs,7.0,DraftKings,-14.5,James Madison -14.5,-16.5,53.5,,-625.0,455.0,
23,401636921,2024,regular,11,2024-11-09T21:00:00.000Z,Texas Tech,Big 12,fbs,27.0,Colorado,Big 12,fbs,41.0,Bovada,5.0,Colorado -5.0,3.0,62.0,63.0,130.0,-150.0,
24,401636921,2024,regular,11,2024-11-09T21:00:00.000Z,Texas Tech,Big 12,fbs,27.0,Colorado,Big 12,fbs,41.0,ESPN Bet,4.5,Colorado -4.5,3.0,62.5,62.5,165.0,-195.0,
25,401636921,2024,regular,11,2024-11-09T21:00:00.000Z,Texas Tech,Big 12,fbs,27.0,Colorado,Big 12,fbs,41.0,DraftKings,4.5,Colorado -4.5,3.0,62.0,,164.0,-198.0,
26,401629037,2024,regular,11,2024-11-09T19:30:00.000Z,UAB,American Athletic,fbs,23.0,UConn,FBS Independents,fbs,31.0,Bovada,7.5,UConn -7.5,6.0,54.0,56.5,190.0,-230.0,
27,401629037,2024,regular,11,2024-11-09T19:30:00.000Z,UAB,American Athletic,fbs,23.0,UConn,FBS Independents,fbs,31.0,ESPN Bet,7.5,UConn -7.5,6.0,53.5,56.5,250.0,-300.0,
28,401629037,2024,regular,11,2024-11-09T19:30:00.000Z,UAB,American Athletic,fbs,23.0,UConn,FBS Independents,fbs,31.0,DraftKings,7.5,UConn -7.5,6.5,54.0,,230.0,-285.0,
29,401636938,2024,regular,14,2024-11-29T17:00:00.000Z,Colorado,Big 12,fbs,52.0,Oklahoma State,Big 12,fbs,0.0,DraftKings,-15.0,Colorado -15,-16.5,67.0,,-700.0,500.0,
30,401636938,2024,regular,14,2024-11-29T17:00:00.000Z,Colorado,Big 12,fbs,52.0,Oklahoma State,Big 12,fbs,0.0,Bovada,-16.5,Colorado -16.5,-16.5,66.0,64.5,-850.0,550.0,
31,401636938,2024,regular,14,2024-11-29T17:00:00.000Z,Colorado,Big 12,fbs,52.0,Oklahoma State,Big 12,fbs,0.0,ESPN Bet,-14.5,Colorado -14.5,-16.5,66.5,64.5,-700.0,450.0,
32,401628544,2024,regular,11,2024-11-09T17:00:00.000Z,Rutgers,Big Ten,fbs,26.0,Minnesota,Big Ten,fbs,19.0,Bovada,6.5,Minnesota -6.5,6.0,44.5,47.0,185.0,-225.0,
33,401628544,2024,regular,11,2024-11-09T17:00:00.000Z,Rutgers,Big Ten,fbs,26.0,Minnesota,Big Ten,fbs,19.0,ESPN Bet,6.5,Minnesota -6.5,6.5,44.5,46.5,195.0,-230.0,
34,401628439,2024,regular,14,2024-11-30T00:30:00.000Z,Georgia,SEC,fbs,44.0,Georgia Tech,ACC,fbs,42.0,DraftKings,-17.0,Georgia -17,-20.5,49.0,,-850.0,575.0,
35,401628439,2024,regular,14,2024-11-30T00:30:00.000Z,Georgia,SEC,fbs,44.0,Georgia Tech,ACC,fbs,42.0,Bovada,-17.5,Georgia -17.5,-19.5,49.5,54.5,-1300.0,725.0,
36,401628439,2024,regular,14,2024-11-30T00:30:00.000Z,Georgia,SEC,fbs,44.0,Georgia Tech,ACC,fbs,42.0,ESPN Bet,-17.5,Georgia -17.5,-19.5,48.5,54.5,-1000.0,600.0,
37,401635578,2024,regular,7,2024-10-12T19:30:00.000Z,Virginia,ACC,fbs,20.0,Louisville,ACC,fbs,24.0,DraftKings,7.0,Louisville -7,8.0,54.0,,225.0,-278.0,
38,401635578,2024,regular,7,2024-10-12T19:30:00.000Z,Virginia,ACC,fbs,20.0,Louisville,ACC,fbs,24.0,Bovada,7.0,Louisville -7.0,7.0,54.0,55.5,230.0,-280.0,
39,401635578,2024,regular,7,2024-10-12T19:30:00.000Z,Virginia,ACC,fbs,20.0,Louisville,ACC,fbs,24.0,ESPN Bet,7.5,Louisville -7.5,7.5,52.5,55.5,240.0,-290.0,
40,401654648,2024,regular,10,2024-11-02T17:00:00.000Z,St. Francis (PA),NEC,fcs,34.0,Stonehill,NEC,fcs,0.0,ESPN Bet,-10.0,St. Francis (PA) -10,,47.5,,,,
41,401645376,2024,regular,14,2024-11-29T00:30:00.000Z,Tulane,American Athletic,fbs,24.0,Memphis,American Athletic,fbs,34.0,DraftKings,-12.5,Tulane -12.5,-12.5,54.5,,-455.0,350.0,
42,401645376,2024,regular,14,2024-11-29T00:30:00.000Z,Tulane,American Athletic,fbs,24.0,Memphis,American Athletic,fbs,34.0,Bovada,-13.5,Tulane -13.5,-14.0,54.0,55.5,-650.0,450.0,
43,401645376,2024,regular,14,2024-11-29T00:30:00.000Z,Tulane,American Athletic,fbs,24.0,Memphis,American Athletic,fbs,34.0,ESPN Bet,-12.5,Tulane -12.5,-14.0,54.5,56.5,-550.0,380.0,
44,401635623,2024,regular,14,2024-11-30T20:30:00.000Z,Syracuse,ACC,fbs,42.0,Miami,ACC,fbs,38.0,DraftKings,12.0,Miami -12,10.0,67.5,,330.0,-425.0,
45,401635623,2024,regular,14,2024-11-30T20:30:00.000Z,Syracuse,ACC,fbs,42.0,Miami,ACC,fbs,38.0,Bovada,12.0,Miami -12.0,11.0,68.0,67.0,335.0,-450.0,
46,401635623,2024,regular,14,2024-11-30T20:30:00.000Z,Syracuse,ACC,fbs,42.0,Miami,ACC,fbs,38.0,ESPN Bet,12.5,Miami -12.5,10.5,65.5,67.5,340.0,-450.0,
47,401641021,2024,regular,11,2024-11-09T21:00:00.000Z,UTEP,Conference USA,fbs,43.0,Kennesaw State,Conference USA,fbs,35.0,Bovada,-4.5,UTEP -4.5,-3.5,42.0,42.0,-175.0,150.0,
48,401641021,2024,regular,11,2024-11-09T21:00:00.000Z,UTEP,Conference USA,fbs,43.0,Kennesaw State,Conference USA,fbs,35.0,ESPN Bet,-4.5,UTEP -4.5,-3.5,42.5,42.5,-200.0,170.0,
49,401641021,2024,regular,11,2024-11-09T21:00:00.000Z,UTEP,Conference USA,fbs,43.0,Kennesaw State,Conference USA,fbs,35.0,DraftKings,-4.5,UTEP -4.5,-3.5,42.5,,-185.0,154.0,
50,401628541,2024,regular,11,2024-11-09T20:30:00.000Z,Indiana,Big Ten,fbs,20.0,Michigan,Big Ten,fbs,15.0,Bovada,-14.5,Indiana -14.5,-14.0,47.5,49.0,-650.0,450.0,
51,401628541,2024,regular,11,2024-11-09T20:30:00.000Z,Indiana,Big Ten,fbs,20.0,Michigan,Big Ten,fbs,15.0,ESPN Bet,-14.5,Indiana -14.5,-14.0,47.5,48.5,-700.0,450.0,
52,401628541,2024,regular,11,2024-11-09T20:30:00.000Z,Indiana,Big Ten,fbs,20.0,Michigan,Big Ten,fbs,15.0,DraftKings,-14.5,Indiana -14.5,-9.5,47.5,,-650.0,470.0,
53,401645364,2024,regular,11,2024-11-09T21:00:00.000Z,Tulane,American Athletic,fbs,52.0,Temple,American Athletic,fbs,6.0,Bovada,-25.5,Tulane -25.5,-26.5,50.5,49.0,-5000.0,1300.0,
54,401645364,2024,regular,11,2024-11-09T21:00:00.000Z,Tulane,American Athletic,fbs,52.0,Temple,American Athletic,fbs,6.0,ESPN Bet,-25.5,Tulane -25.5,-27.0,50.5,49.5,-5000.0,1500.0,
55,401645364,2024,regular,11,2024-11-09T21:00:00.000Z,Tulane,American Athletic,fbs,52.0,Temple,American Athletic,fbs,6.0,DraftKings,-26.0,Tulane -26,-24.5,50.5,,-4500.0,1700.0,
56,401636895,2024,regular,7,2024-10-12T19:30:00.000Z,UCF,Big 12,fbs,13.0,Cincinnati,Big 12,fbs,19.0,DraftKings,-2.0,UCF -2,-7.5,58.0,,-125.0,105.0,
57,401636895,2024,regular,7,2024-10-12T19:30:00.000Z,UCF,Big 12,fbs,13.0,Cincinnati,Big 12,fbs,19.0,Bovada,-2.5,UCF -2.5,-3.5,58.0,58.5,-175.0,150.0,
58,401636895,2024,regular,7,2024-10-12T19:30:00.000Z,UCF,Big 12,fbs,13.0,Cincinnati,Big 12,fbs,19.0,ESPN Bet,-2.5,UCF -2.5,-3.5,57.5,58.5,-130.0,110.0,
59,401654620,2024,regular,10,2024-11-02T16:30:00.000Z,Georgetown,Patriot,fcs,6.0,Lehigh,Patriot,fcs,43.0,ESPN Bet,-0.5,Georgetown -0.5,,46.5,,,,
60,401643827,2024,regular,11,2024-11-09T22:00:00.000Z,Louisiana,Sun Belt,fbs,55.0,Arkansas State,Sun Belt,fbs,19.0,Bovada,-14.0,Louisiana -14.0,-14.5,60.0,60.5,-700.0,475.0,
61,401643827,2024,regular,11,2024-11-09T22:00:00.000Z,Louisiana,Sun Belt,fbs,55.0,Arkansas State,Sun Belt,fbs,19.0,ESPN Bet,-14.5,Louisiana -14.5,-14.0,59.5,60.5,-650.0,425.0,
62,401643827,2024,regular,11,2024-11-09T22:00:00.000Z,Louisiana,Sun Belt,fbs,55.0,Arkansas State,Sun Belt,fbs,19.0,DraftKings,-14.0,Louisiana -14,-13.0,60.0,,-550.0,410.0,
63,401628512,2024,regular,7,2024-10-12T16:00:00.000Z,Iowa,Big Ten,fbs,40.0,Washington,Big Ten,fbs,16.0,DraftKings,-2.5,Iowa -2.5,-4.0,41.5,,-142.0,120.0,
64,401628512,2024,regular,7,2024-10-12T16:00:00.000Z,Iowa,Big Ten,fbs,40.0,Washington,Big Ten,fbs,16.0,Bovada,-3.0,Iowa -3.0,-3.5,41.5,41.5,-150.0,130.0,
65,401628512,2024,regular,7,2024-10-12T16:00:00.000Z,Iowa,Big Ten,fbs,40.0,Washington,Big Ten,fbs,16.0,ESPN Bet,-2.5,Iowa -2.5,-3.0,41.5,40.5,-145.0,125.0,
66,401628385,2024,regular,7,2024-10-12T16:00:00.000Z,Alabama,SEC,fbs,27.0,South Carolina,SEC,fbs,25.0,DraftKings,-21.0,Alabama -21,-21.5,50.0,,-1800.0,1000.0,
67,401628385,2024,regular,7,2024-10-12T16:00:00.000Z,Alabama,SEC,fbs,27.0,South Carolina,SEC,fbs,25.0,Bovada,-21.5,Alabama -21.5,-22.0,50.0,50.5,-2000.0,950.0,
68,401628385,2024,regular,7,2024-10-12T16:00:00.000Z,Alabama,SEC,fbs,27.0,South Carolina,SEC,fbs,25.0,ESPN Bet,-19.5,Alabama -19.5,-21.5,49.5,50.5,-1600.0,900.0,
69,401638686,2024,regular,10,2024-11-02T17:00:00.000Z,Butler,Pioneer,fcs,46.0,Stetson,Pioneer,fcs,13.0,ESPN Bet,-26.5,Butler -26.5,,49.5,,,,
70,401628446,2024,regular,14,2024-11-30T17:00:00.000Z,Vanderbilt,SEC,fbs,23.0,Tennessee,SEC,fbs,36.0,DraftKings,9.5,Tennessee -9.5,10.5,47.0,,295.0,-375.0,
71,401628446,2024,regular,14,2024-11-30T17:00:00.000Z,Vanderbilt,SEC,fbs,23.0,Tennessee,SEC,fbs,36.0,Bovada,10.5,Tennessee -10.5,10.5,47.0,48.5,320.0,-430.0,
72,401628446,2024,regular,14,2024-11-30T17:00:00.000Z,Vanderbilt,SEC,fbs,23.0,Tennessee,SEC,fbs,36.0,ESPN Bet,9.5,Tennessee -9.5,10.5,45.5,48.5,320.0,-425.0,
73,401643755,2024,regular,11,2024-11-09T20:30:00.000Z,Oregon State,Pac-12,fbs,13.0,San José State,Mountain West,fbs,24.0,Bovada,-3.0,Oregon State -3.0,-3.5,58.5,55.5,-170.0,145.0,
74,401643755,2024,regular,11,2024-11-09T20:30:00.000Z,Oregon State,Pac-12,fbs,13.0,San José State,Mountain West,fbs,24.0,ESPN Bet,-2.5,Oregon State -2.5,-3.0,56.5,56.5,-150.0,130.0,
75,401643755,2024,regular,11,2024-11-09T20:30:00.000Z,Oregon State,Pac-12,fbs,13.0,San José State,Mountain West,fbs,24.0,DraftKings,-3.0,Oregon State -3,-4.0,58.5,,-148.0,124.0,
76,401628418,2024,regular,11,2024-11-09T21:15:00.000Z,Vanderbilt,SEC,fbs,7.0,South Carolina,SEC,fbs,28.0,Bovada,6.0,South Carolina -6.0,3.5,44.5,46.0,155.0,-180.0,
77,401628418,2024,regular,11,2024-11-09T21:15:00.000Z,Vanderbilt,SEC,fbs,7.0,South Carolina,SEC,fbs,28.0,ESPN Bet,5.5,South Carolina -5.5,3.5,45.5,45.5,195.0,-230.0,
78,401628418,2024,regular,11,2024-11-09T21:15:00.000Z,Vanderbilt,SEC,fbs,7.0,South Carolina,SEC,fbs,28.0,DraftKings,6.0,South Carolina -6,1.5,45.0,,185.0,-225.0,
79,401641004,2024,regular,11,2024-11-09T21:30:00.000Z,Louisiana Tech,Conference USA,fbs,37.0,Jacksonville State,Conference USA,fbs,44.0,Bovada,10.0,Jacksonville State -10.0,10.0,55.5,56.0,305.0,-410.0,
80,401641004,2024,regular,11,2024-11-09T21:30:00.000Z,Louisiana Tech,Conference USA,fbs,37.0,Jacksonville State,Conference USA,fbs,44.0,ESPN Bet,9.5,Jacksonville State -9.5,10.5,55.5,55.5,270.0,-340.0,
81,401641004,2024,regular,11,2024-11-09T21:30:00.000Z,Louisiana Tech,Conference USA,fbs,37.0,Jacksonville State,Conference USA,fbs,44.0,DraftKings,10.0,Jacksonville State -10,10.0,56.0,,310.0,-395.0,
82,401636920,2024,regular,11,2024-11-10T00:00:00.000Z,TCU,Big 12,fbs,38.0,Oklahoma State,Big 12,fbs,13.0,Bovada,-10.5,TCU -10.5,-12.0,68.5,67.0,-500.0,360.0,
83,401636920,2024,regular,11,2024-11-10T00:00:00.000Z,TCU,Big 12,fbs,38.0,Oklahoma State,Big 12,fbs,13.0,ESPN Bet,-10.5,TCU -10.5,-11.5,69.5,66.5,-425.0,320.0,
84,401636920,2024,regular,11,2024-11-10T00:00:00.000Z,TCU,Big 12,fbs,38.0,Oklahoma State,Big 12,fbs,13.0,DraftKings,-10.5,TCU -10.5,-8.0,68.5,,-380.0,300.0,
85,401628546,2024,regular,11,2024-11-10T01:00:00.000Z,Penn State,Big Ten,fbs,35.0,Washington,Big Ten,fbs,6.0,Bovada,-13.5,Penn State -13.5,-13.5,48.0,46.0,-575.0,400.0,
86,401628546,2024,regular,11,2024-11-10T01:00:00.000Z,Penn State,Big Ten,fbs,35.0,Washington,Big Ten,fbs,6.0,ESPN Bet,-13.5,Penn State -13.5,-13.0,48.5,45.5,-650.0,425.0,
87,401628546,2024,regular,11,2024-11-10T01:00:00.000Z,Penn State,Big Ten,fbs,35.0,Washington,Big Ten,fbs,6.0,DraftKings,-13.5,Penn State -13.5,-14.0,47.5,,-600.0,440.0,
88,401636893,2024,regular,7,2024-10-12T20:00:00.000Z,BYU,Big 12,fbs,41.0,Arizona,Big 12,fbs,19.0,DraftKings,-3.0,BYU -3,1.0,48.5,,-148.0,120.0,
89,401636893,2024,regular,7,2024-10-12T20:00:00.000Z,BYU,Big 12,fbs,41.0,Arizona,Big 12,fbs,19.0,Bovada,-2.5,BYU -2.5,-3.5,48.5,49.5,-185.0,160.0,
90,401636893,2024,regular,7,2024-10-12T20:00:00.000Z,BYU,Big 12,fbs,41.0,Arizona,Big 12,fbs,19.0,ESPN Bet,-2.5,BYU -2.5,-3.5,48.5,49.5,-150.0,130.0,
91,401628675,2024,regular,10,2024-11-02T17:00:00.000Z,UAlbany,CAA,fcs,14.0,New Hampshire,CAA,fcs,31.0,ESPN Bet,-0.5,UAlbany -0.5,,45.5,,,,
92,401628443,2024,regular,14,2024-11-30T20:30:00.000Z,Missouri,SEC,fbs,28.0,Arkansas,SEC,fbs,21.0,DraftKings,-3.0,Missouri -3,-3.0,51.0,,-148.0,124.0,
93,401628443,2024,regular,14,2024-11-30T20:30:00.000Z,Missouri,SEC,fbs,28.0,Arkansas,SEC,fbs,21.0,Bovada,-3.0,Missouri -3.0,-3.5,51.0,54.5,-175.0,150.0,
94,401628443,2024,regular,14,2024-11-30T20:30:00.000Z,Missouri,SEC,fbs,28.0,Arkansas,SEC,fbs,21.0,ESPN Bet,-3.5,Missouri -3.5,-3.5,51.5,54.5,-145.0,125.0,
95,401644598,2024,regular,6,2024-10-04T23:00:00.000Z,Harvard,Ivy,fcs,28.0,New Hampshire,CAA,fcs,23.0,ESPN Bet,1.5,New Hampshire -1.5,,50.5,,,,
96,401628670,2024,regular,10,2024-11-02T17:00:00.000Z,North Carolina A&T,CAA,fcs,7.0,William & Mary,CAA,fcs,45.0,ESPN Bet,16.5,William & Mary -16.5,,55.5,,,,
97,401641036,2024,regular,11,2024-11-09T23:00:00.000Z,New Mexico State,Conference USA,fbs,28.0,Western Kentucky,Conference USA,fbs,41.0,Bovada,18.0,Western Kentucky -18.0,17.5,53.5,51.5,600.0,-950.0,
98,401641036,2024,regular,11,2024-11-09T23:00:00.000Z,New Mexico State,Conference USA,fbs,28.0,Western Kentucky,Conference USA,fbs,41.0,ESPN Bet,18.0,Western Kentucky -18,18.0,53.5,51.5,550.0,-900.0,
99,401641036,2024,regular,11,2024-11-09T23:00:00.000Z,New Mexico State,Conference USA,fbs,28.0,Western Kentucky,Conference USA,fbs,41.0,DraftKings,18.0,Western Kentucky -18,19.5,53.5,,650.0,-1000.0,
100,401635621,2024,regular,14,2024-11-30T20:30:00.000Z,SMU,ACC,fbs,38.0,California,ACC,fbs,6.0,DraftKings,-12.5,SMU -12.5,-9.0,54.5,,-500.0,380.0,
101,401635621,2024,regular,14,2024-11-30T20:30:00.000Z,SMU,ACC,fbs,38.0,California,ACC,fbs,6.0,Bovada,-12.5,SMU -12.5,-14.0,54.5,57.0,-600.0,425.0,
102,401635621,2024,regular,14,2024-11-30T20:30:00.000Z,SMU,ACC,fbs,38.0,California,ACC,fbs,6.0,ESPN Bet,-11.5,SMU -11.5,-13.5,54.5,56.5,-500.0,360.0,
103,401654489,2024,regular,6,2024-10-05T16:00:00.000Z,Columbia,Ivy,fcs,34.0,Princeton,Ivy,fcs,17.0,ESPN Bet,1.5,Princeton -1.5,,43.5,,,,
104,401638684,2024,regular,10,2024-11-02T17:00:00.000Z,Presbyterian,Pioneer,fcs,28.0,Dayton,Pioneer,fcs,7.0,ESPN Bet,5.5,Dayton -5.5,,47.5,,,,
105,401636941,2024,regular,14,2024-11-30T17:00:00.000Z,Baylor,Big 12,fbs,45.0,Kansas,Big 12,fbs,17.0,DraftKings,1.5,Kansas -1.5,-3.0,62.0,,100.0,-120.0,
106,401636941,2024,regular,14,2024-11-30T17:00:00.000Z,Baylor,Big 12,fbs,45.0,Kansas,Big 12,fbs,17.0,Bovada,-1.0,Baylor -1.0,-1.5,62.0,61.5,-120.0,100.0,
107,401636941,2024,regular,14,2024-11-30T17:00:00.000Z,Baylor,Big 12,fbs,45.0,Kansas,Big 12,fbs,17.0,ESPN Bet,2.5,Kansas -2.5,-1.5,62.5,61.5,105.0,-125.0,
108,401628543,2024,regular,11,2024-11-10T00:00:00.000Z,Oregon,Big Ten,fbs,39.0,Maryland,Big Ten,fbs,18.0,Bovada,-24.0,Oregon -24.0,-25.0,58.0,57.5,-3500.0,1100.0,
109,401628543,2024,regular,11,2024-11-10T00:00:00.000Z,Oregon,Big Ten,fbs,39.0,Maryland,Big Ten,fbs,18.0,ESPN Bet,-24.0,Oregon -24,-25.0,57.5,57.5,-3000.0,1200.0,
110,401628543,2024,regular,11,2024-11-10T00:00:00.000Z,Oregon,Big Ten,fbs,39.0,Maryland,Big Ten,fbs,18.0,DraftKings,-24.0,Oregon -24,-26.5,58.0,,-3200.0,1400.0,
111,401654575,2024,regular,6,2024-10-05T16:00:00.000Z,Yale,Ivy,fcs,23.0,Central Connecticut,NEC,fcs,22.0,ESPN Bet,-14.0,Yale -14,,50.5,,,,
112,401628674,2024,regular,10,2024-11-02T17:00:00.000Z,Rhode Island,CAA,fcs,37.0,Monmouth,CAA,fcs,28.0,ESPN Bet,2.0,Monmouth -2,,60.5,,,,
113,401628416,2024,regular,11,2024-11-10T00:00:00.000Z,Tennessee,SEC,fbs,33.0,Mississippi State,SEC,fbs,14.0,Bovada,-26.5,Tennessee -26.5,-24.0,61.5,61.0,-2800.0,1100.0,
114,401628416,2024,regular,11,2024-11-10T00:00:00.000Z,Tennessee,SEC,fbs,33.0,Mississippi State,SEC,fbs,14.0,ESPN Bet,-26.5,Tennessee -26.5,-23.5,61.5,61.5,-5000.0,1500.0,
115,401628416,2024,regular,11,2024-11-10T00:00:00.000Z,Tennessee,SEC,fbs,33.0,Mississippi State,SEC,fbs,14.0,DraftKings,-26.0,Tennessee -26,-23.0,61.5,,-3200.0,1400.0,
116,401636932,2024,regular,13,2024-11-23T20:30:00.000Z,Kansas,Big 12,fbs,37.0,Colorado,Big 12,fbs,21.0,Bovada,2.5,Colorado -2.5,2.5,59.0,59.5,125.0,-145.0,
117,401636932,2024,regular,13,2024-11-23T20:30:00.000Z,Kansas,Big 12,fbs,37.0,Colorado,Big 12,fbs,21.0,DraftKings,1.5,Colorado -1.5,2.5,59.5,,102.0,-122.0,
118,401636932,2024,regular,13,2024-11-23T20:30:00.000Z,Kansas,Big 12,fbs,37.0,Colorado,Big 12,fbs,21.0,ESPN Bet,1.5,Colorado -1.5,2.5,59.5,59.5,115.0,-135.0,
119,401645372,2024,regular,13,2024-11-23T20:30:00.000Z,North Texas,American Athletic,fbs,28.0,East Carolina,American Athletic,fbs,40.0,Bovada,-2.5,North Texas -2.5,-3.0,73.5,73.0,-145.0,125.0,
120,401645372,2024,regular,13,2024-11-23T20:30:00.000Z,North Texas,American Athletic,fbs,28.0,East Carolina,American Athletic,fbs,40.0,DraftKings,-2.5,North Texas -2.5,2.5,74.5,,-135.0,114.0,
121,401645372,2024,regular,13,2024-11-23T20:30:00.000Z,North Texas,American Athletic,fbs,28.0,East Carolina,American Athletic,fbs,40.0,ESPN Bet,-2.5,North Texas -2.5,-3.0,73.5,73.5,-140.0,120.0,
122,401628646,2024,regular,6,2024-10-05T16:00:00.000Z,Brown,Ivy,fcs,35.0,Bryant,CAA,fcs,42.0,ESPN Bet,-13.0,Brown -13,,58.5,,,,
123,401638687,2024,regular,10,2024-11-02T17:00:00.000Z,Morehead State,Pioneer,fcs,21.0,St. Thomas (MN),Pioneer,fcs,7.0,ESPN Bet,6.0,St. Thomas (MN) -6,,45.5,,,,
124,401643751,2024,regular,11,2024-11-10T02:45:00.000Z,Air Force,Mountain West,fbs,36.0,Fresno State,Mountain West,fbs,28.0,Bovada,9.5,Fresno State -9.5,10.5,40.5,41.0,320.0,-430.0,
125,401643751,2024,regular,11,2024-11-10T02:45:00.000Z,Air Force,Mountain West,fbs,36.0,Fresno State,Mountain West,fbs,28.0,ESPN Bet,9.5,Fresno State -9.5,10.5,40.5,41.5,260.0,-320.0,
126,401643751,2024,regular,11,2024-11-10T02:45:00.000Z,Air Force,Mountain West,fbs,36.0,Fresno State,Mountain West,fbs,28.0,DraftKings,10.0,Fresno State -10,11.0,40.5,,285.0,-360.0,
