id,teamId,team,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401767266,160,New Hampshire,CAA,home,19,12-23,,14,1-1,0,,0,0,2,0,85,4,13,182,,1,1,28:48,,,,,31,0,97,,,,2-12,,6-60,279,2,7.9,3.1
401767277,2198,Eastern Kentucky,UAC,home,20,13-19,,10,2-3,1,4,,,1,0,39,3,8,79,,,0,33:00,0,7,1,,39,1,94,,,,1-16,1,5-24,173,2,4.2,2.4
401767277,2277,Houston Christian,Southland,away,10,22-45,,17,2-3,4,1,0,-76,0,0,104,5,4,211,,1,1,27:00,0,15,2,,32,0,42,,,,5-18,5,7-68,253,4,4.7,1.3
401767292,253,Southern Utah,UAC,away,27,24-40,,21,1-1,1,0,,,0,0,113,5,9,328,,,3,26:36,0,16,2,,26,0,82,,,,4-12,1,7-52,410,1,8.2,3.2
401767292,301,San Diego,Pioneer,home,30,6-16,,18,0-0,0,1,,,0,0,18,1,6,64,,,1,33:24,0,13,1,,49,3,296,,,,7-15,0,5-29,360,0,4.0,6.0
401767304,2400,Mississippi Valley State,SWAC,away,3,14-29,,12,0-1,2,0,,,3,0,0,1,3,194,,,0,26:07,0,1,1,,34,0,50,,,,3-15,3,14-137,244,5,6.7,1.5
401767304,2627,Tarleton State,UAC,home,59,21-28,,28,0-3,0,2,1,70,0,0,53,1,11,307,,3,6,29:03,0,15,1,,33,1,153,,,,5-11,0,6-65,460,0,11.0,4.6
401767309,2010,Alabama A&M,SWAC,home,41,25-34,,23,0-0,1,1,,,0,0,41,2,5,260,,,3,29:05,,,,,36,3,192,,,,8-14,1,10-114,452,1,7.6,5.3
401767309,2016,Alcorn State,SWAC,away,31,23-33,,20,1-3,1,1,,,0,0,115,5,7,168,,,1,30:55,0,5,2,,33,3,186,,,,4-12,1,9-70,354,1,5.1,5.6
401767317,227,Rhode Island,CAA,away,31,20-34,,22,1-2,1,1,1,30,0,0,21,1,7,316,,1,2,27:33,,,,,30,1,141,,,,3-11,1,8-60,457,1,9.3,4.7
401767317,2619,Stony Brook,CAA,home,17,12-20,,18,1-3,1,1,,,1,0,60,4,5,137,,,0,32:27,,,,,58,2,266,,,,7-18,1,5-43,403,2,6.9,4.6
401767328,119,Towson,CAA,away,27,18-23,,13,1-1,1,2,1,66,0,1,115,2,3,186,,1,1,24:29,0,0,1,,28,1,63,,,,8-14,1,8-75,249,1,8.1,2.3
401767328,2415,Morgan State,MEAC,home,22,17-28,,20,1-1,2,1,,,1,0,118,5,4,214,,,1,35:31,0,32,1,,38,2,203,,,,9-13,3,5-38,417,3,7.6,5.3
401767332,399,UAlbany,CAA,away,32,20-37,,20,3-4,1,1,,,0,0,35,2,2,263,,,3,27:14,,,,,32,1,78,,,,3-12,2,5-60,341,1,7.1,2.4
401767332,2169,Delaware State,MEAC,home,37,19-30,,32,2-4,1,1,,,0,0,12,1,7,177,,,0,32:46,,,,,59,5,369,,,,5-15,1,14-114,546,1,5.9,6.3
401767336,222,Villanova,CAA,home,24,18-28,,18,1-1,0,,,,0,0,68,3,6,299,,,1,33:04,,,,,35,2,117,,,,6-13,,2-15,416,0,10.7,3.3
401767336,2142,Colgate,Patriot,away,17,15-30,,17,0-0,0,,,,0,0,24,1,5,239,,,2,26:56,,,,,26,0,111,,,,5-13,,3-20,350,0,8.0,4.3
401767359,2011,Alabama State,SWAC,away,30,16-25,,20,0-1,1,2,0,11,0,0,54,2,12,198,,2,2,30:24,0,12,1,,32,1,171,,,,4-10,2,8-76,369,1,7.9,5.3
401767359,2582,Southern,SWAC,home,7,14-29,,18,0-1,2,1,,,2,0,76,5,1,160,,,1,29:36,0,1,1,,37,0,179,,,,9-15,2,9-94,339,4,5.5,4.8
401767379,2029,Arkansas-Pine Bluff,SWAC,away,17,18-36,,12,0-1,0,2,0,51,0,0,83,4,5,228,,1,1,22:53,,,,,22,1,44,,,,7-16,0,5-33,272,0,6.3,2.0
401767379,2110,Central Arkansas,UAC,home,41,21-29,,32,2-3,2,0,,,1,0,42,1,5,296,,,3,37:07,,,,,53,3,318,,,,8-12,2,6-40,614,3,10.2,6.0
401767404,330,Virginia St,CIAA,away,31,22-43,,24,1-3,0,2,,,0,0,67,6,5,313,,,3,30:35,0,11,1,,31,0,127,,,,4-14,0,11-97,440,0,7.3,4.1
401767404,2450,Norfolk State,MEAC,home,34,23-37,,25,2-3,2,0,,,0,0,125,5,10,253,,,2,29:25,0,13,3,,37,1,237,,,,4-13,3,16-127,490,2,6.8,6.4
401767432,292,UT Rio Grande Valley,Southland,away,27,19-31,,24,1-1,0,1,,,0,0,52,2,9,263,,,1,28:41,0,-11,4,,34,2,146,,,,2-11,2,7-76,409,0,8.5,4.3
401767432,2504,Prairie View A&M,SWAC,home,21,15-27,,18,2-4,0,0,,,0,0,90,5,3,137,,,0,31:19,0,3,1,,37,3,164,,,,4-15,1,9-74,301,0,5.1,4.4
401767437,2287,Illinois State,MVFC,home,41,13-23,,21,1-1,1,2,0,0,1,0,18,1,11,170,,1,3,24:34,0,1,1,,38,1,223,,,,6-12,3,8-80,393,2,7.4,5.9
401767437,2413,Morehead State,Pioneer,away,13,14-28,,20,0-2,2,1,0,0,1,0,114,6,1,134,,1,1,35:26,,,,,41,1,100,,,,3-11,5,5-51,234,3,4.8,2.4
401767455,93,Murray State,MVFC,home,24,26-40,,22,1-2,1,1,0,0,2,0,94,5,6,259,,1,1,25:47,0,21,2,,29,2,121,,,,8-15,1,1-15,380,3,6.5,4.2
401767455,2545,SE Louisiana,Southland,away,45,24-33,,31,0-0,1,1,0,52,1,0,90,5,9,218,,2,1,34:13,0,44,2,,45,4,262,,,,8-13,2,5-43,480,2,6.6,5.8
401767550,2523,Robert Morris,NEC,away,17,16-29,,14,2-2,1,0,,,0,0,82,4,5,192,,,2,28:40,,,,,27,0,41,,,,4-13,1,6-50,233,1,6.6,1.5
401767550,2754,Youngstown State,MVFC,home,56,20-24,,27,1-1,0,1,,,0,0,49,2,8,169,,,1,31:20,,,,,36,7,424,,,,6-9,0,4-44,593,0,7.0,11.8
401767565,231,Furman,Southern,home,38,29-40,,21,0-0,1,,0,51,2,0,95,4,8,263,,3,1,31:04,0,9,1,,35,4,107,,,,6-16,,7-51,370,3,6.6,3.1
401767565,2506,Presbyterian,Pioneer,away,39,26-41,,23,0-0,0,1,0,1,3,,,,7,275,,2,5,28:56,0,68,4,,29,0,169,,,,6-13,0,9-85,444,3,6.7,5.8
401767579,2535,Samford,Southern,home,13,43-62,,26,2-4,2,1,,,3,0,65,3,7,362,,,0,30:09,0,37,1,,31,1,95,,,,9-22,2,9-88,457,5,5.8,3.1
401767579,2643,The Citadel,Southern,away,40,10-13,,15,2-2,1,2,0,70,0,0,37,2,10,168,,3,2,29:51,0,3,2,,42,1,162,,,,4-13,3,4-35,330,1,12.9,3.9
401767587,366,Ferrum,Carolinas,away,7,13-21,,12,0-3,1,0,0,25,0,0,87,4,1,94,,1,0,34:07,0,23,1,,39,1,93,,,,1-13,2,6-60,187,1,4.5,2.4
401767587,2678,VMI,Southern,home,42,16-32,,19,0-1,0,1,,,1,0,26,1,6,224,,,3,25:53,0,18,2,,31,2,179,,,,7-13,0,9-94,403,1,7.0,5.8
401767593,257,Richmond,Patriot,away,14,20-29,,16,1-1,0,,,,1,0,47,3,2,153,,,1,37:07,0,16,4,,40,1,119,,,,7-17,,9-97,272,1,5.3,3.0
401767593,2747,Wofford,Southern,home,10,12-25,,13,1-2,0,,1,72,0,0,26,1,4,111,,1,0,22:53,,,,,25,0,47,,,,0-11,,8-51,158,0,4.4,1.9
401767612,2168,Dayton,Pioneer,home,38,19-28,,23,5-5,0,1,0,-5,0,0,25,1,8,171,,2,3,37:22,,,,,45,2,200,,,,8-18,1,3-20,371,0,6.1,4.4
401767612,2646,Thomas More College,Great Midwest Athletic,away,0,15-32,,11,1-4,1,0,,,2,0,21,2,,126,,,0,22:38,0,14,2,,22,0,74,,,,2-11,1,8-70,200,3,3.9,3.4
401767626,2083,Bucknell,Patriot,away,34,18-23,,20,1-1,0,,0,22,1,0,59,4,9,236,,1,0,26:11,0,25,2,,34,4,136,,,,3-9,,2-10,372,1,10.3,4.0
401767626,2368,Marist,Pioneer,home,23,26-46,,24,4-7,0,,0,0,1,0,24,1,5,262,,1,1,33:49,0,-2,1,,41,2,177,,,,5-17,,3-35,439,1,5.7,4.3
401767652,56,Stetson,Pioneer,home,59,13-19,,21,1-1,1,0,0,4,0,0,50,2,11,357,,2,3,28:11,0,34,3,,40,5,172,,,,7-12,1,10-93,529,1,18.8,4.3
401767656,2003,Adrian,Michigan,away,10,17-24,,16,4-5,1,2,0,24,0,0,36,2,4,174,,3,1,30:25,,,,,39,0,109,,,,4-15,1,5-35,283,1,7.3,2.8
401767656,2674,Valparaiso,Pioneer,home,7,15-19,,15,0-1,2,1,,,3,0,43,3,1,153,,,0,29:35,0,60,3,,33,1,101,,,,4-10,4,2-15,254,5,8.1,3.1
401767658,2329,Lehigh,Patriot,home,28,11-18,,21,1-2,0,1,,,1,,,,4,137,,,0,33:37,0,65,3,,39,4,286,,,,3-9,0,9-75,423,1,7.6,7.3
401767658,2529,Sacred Heart,FCS Independents,away,10,16-26,,14,0-1,1,0,0,8,0,1,97,2,4,107,,1,0,26:23,,,,,31,0,81,,,,8-16,1,2-15,188,1,4.1,2.6
401767719,46,Georgetown,Patriot,home,31,15-28,,18,0-2,0,0,0,-3,0,,,,5,170,,2,1,23:17,1,65,2,,29,2,186,,,,6-13,1,5-40,356,0,6.1,6.4
401767719,2681,Wagner,NEC,away,20,16-25,,23,0-1,0,,,,2,0,15,1,8,137,,,0,36:43,,,,,50,2,169,,,,7-15,,6-62,306,2,5.5,3.4
401767741,2022,American International,Northeast 10,away,7,12-20,,10,1-3,1,1,,,0,0,35,3,1,121,,,0,33:46,0,31,3,,37,0,79,,,,4-15,3,8-48,200,1,6.1,2.1
401767741,2115,Central Connecticut,NEC,home,34,15-21,,16,1-1,1,1,,,0,0,48,2,10,247,,,2,26:14,0,46,4,,35,2,128,,,,2-9,2,5-45,375,1,11.8,3.7
401767750,2184,Duquesne,NEC,home,55,22-29,,19,2-2,1,1,,,0,0,56,3,7,307,,,5,31:35,0,49,5,,31,3,177,,,,5-11,3,14-115,484,1,10.6,5.7
401767750,2339,Lincoln (PA),CIAA,away,14,21-36,,13,0-1,1,1,,,0,0,102,5,2,198,,,2,28:25,0,-4,1,,24,0,23,,,,6-16,2,6-40,221,1,5.5,1.0
401767771,284,Stonehill,NEC,home,26,25-35,,21,3-5,1,1,0,0,1,0,82,3,2,269,,1,3,29:51,0,0,1,,35,0,71,,,,8-17,0,7-58,340,2,7.7,2.0
401767771,322,Lafayette,Patriot,away,42,12-19,,22,0-1,1,0,0,3,1,0,73,5,6,150,,1,0,30:09,0,7,1,,41,6,319,,,,6-10,1,5-55,469,2,7.9,7.8
401769067,2771,Merrimack,FCS Independents,home,31,21-29,,20,0-0,3,0,1,70,1,0,26,2,7,255,,1,1,34:01,0,6,3,,34,2,195,,,,9-13,3,12-115,450,4,8.8,5.7
401769067,2830,St. Anselm,Northeast 10,away,6,14-34,,11,1-2,0,3,0,0,1,0,64,3,0,141,,1,1,25:59,,,,,20,0,52,,,,5-15,0,6-47,193,1,4.1,2.6
401769868,2447,Nicholls,Southland,home,10,11-25,,9,0-1,0,1,0,27,1,,,,4,114,,2,1,21:19,0,20,2,,23,0,66,,,,2-13,1,10-73,180,1,4.6,2.9
401769868,2698,West Georgia,UAC,away,34,7-21,,28,0-0,1,0,0,24,2,0,7,1,10,63,,1,2,38:41,0,46,3,,63,2,342,,,,12-18,1,5-50,405,3,3.0,5.4
401769891,2086,Butler,Pioneer,home,37,23-28,,25,2-2,0,,,,0,0,49,2,5,242,,,3,40:10,,,,,47,2,179,,,,7-15,,4-50,421,0,8.6,3.8
401769891,2654,Truman State,Great Lakes,away,27,14-31,,16,0-1,0,0,,,0,0,110,4,1,221,,,3,19:50,0,20,2,,20,1,131,,,,2-9,1,6-46,352,0,7.1,6.6
401779511,2385,Mercyhurst,NEC,home,48,27-35,,30,1-2,0,0,0,0,1,0,6,1,6,378,,1,2,39:08,,,,,42,4,269,,,,7-12,1,7-80,647,1,10.8,6.4
401779511,2441,New Haven,NEC,away,14,18-35,,13,2-3,0,,0,3,1,0,123,6,2,183,,1,1,20:52,,,,,14,1,47,,,,2-10,,6-50,230,1,5.2,3.4
401752696,275,Wisconsin,Big Ten,away,14,11-17,1,14,1-1,0,,,,2,1,95,1,2,117,1,,1,31:04,,,,0,34,0,92,1,1,1,6-11,,6-65,209,2,6.9,2.7
401752696,333,Alabama,SEC,home,38,24-30,0,22,1-2,0,,0,8,0,,,,8,382,3,2,4,28:56,0,19,3,0,22,1,72,4,4,4,2-8,,7-57,454,0,12.7,3.3
401752697,2,Auburn,SEC,home,31,13-24,0,19,3-3,0,1,0,1,0,0,47,2,7,142,2,1,1,28:33,,,,0,39,3,195,1,54,7,7-13,0,4-43,337,0,5.9,5.0
401752697,6,South Alabama,Sun Belt,away,15,18-26,0,20,3-4,1,0,,,1,0,18,1,3,170,2,,2,31:27,,,,0,42,0,140,1,42,2,7-16,1,5-35,310,2,6.5,3.3
401752698,96,Kentucky,SEC,home,48,12-21,0,24,0-0,0,0,0,25,0,0,26,2,12,240,3,1,2,29:56,0,28,2,4,45,4,253,2,36,3,5-11,1,7-68,493,0,11.4,5.6
401752698,2199,Eastern Michigan,Mid-American,away,23,25-43,0,21,1-4,0,,,,1,,,,11,330,3,,1,30:04,,,,2,30,1,131,0,41,3,4-14,,7-45,461,1,7.7,4.4
401752699,57,Florida,SEC,away,10,33-49,0,23,1-1,0,,0,7,5,,,,4,287,4,1,1,37:46,0,43,3,1,27,0,79,0,30,3,6-17,,7-57,366,5,5.9,2.9
401752699,99,LSU,SEC,home,20,15-27,1,10,0-0,0,0,1,82,1,0,41,2,8,220,4,5,1,22:14,0,18,1,4,22,0,102,3,40,5,4-14,1,7-68,322,1,8.1,4.6
401752700,8,Arkansas,SEC,away,35,22-35,0,30,0-0,1,0,,,0,,,,5,305,3,,1,33:11,0,-2,1,0,37,4,221,1,41,4,9-12,1,7-68,526,1,8.7,6.0
401752700,145,Ole Miss,SEC,home,41,22-30,0,25,0-0,0,1,,,0,,,,11,357,6,,2,26:49,,,,5,40,3,118,0,38,2,8-12,0,7-63,475,0,11.9,3.0
401752701,344,Mississippi State,SEC,home,63,13-18,0,22,2-2,0,2,0,-11,1,,,,9,232,3,1,3,28:12,0,98,4,1,36,6,282,1,18,5,4-6,0,10-75,514,1,12.9,7.8
401752701,2016,Alcorn State,SWAC,away,0,13-21,0,9,0-0,2,0,0,14,1,0,49,4,0,87,0,1,0,26:48,,,,4,27,0,68,0,25,2,3-12,3,9-70,155,3,4.1,2.5
401752702,142,Missouri,SEC,home,52,17-24,0,32,1-1,0,0,,,1,0,22,1,10,179,4,,2,42:51,0,8,3,3,62,5,427,2,15,8,9-13,2,3-35,606,1,7.5,6.9
401752702,309,Louisiana,Sun Belt,away,10,2-14,0,4,0-0,0,,0,1,0,0,48,4,4,4,1,1,0,17:09,,,,1,22,1,117,2,39,4,1-11,,6-32,121,0,0.3,5.3
401752703,201,Oklahoma,SEC,away,42,21-37,0,29,0-0,0,0,,,1,,,,10,287,4,,1,32:16,0,10,2,3,42,4,228,4,37,11,6-13,2,3-25,515,1,7.8,5.4
401752703,218,Temple,American Athletic,home,3,14-27,0,7,0-0,0,0,0,0,0,0,11,2,3,78,7,1,0,27:44,0,10,1,1,26,0,27,2,48,6,3-16,1,3-35,105,0,2.9,1.0
401752704,238,Vanderbilt,SEC,away,31,18-26,0,22,1-1,0,2,0,18,1,0,40,2,7,177,3,2,2,35:43,0,0,1,1,37,2,146,2,46,8,6-12,1,4-40,323,1,6.8,3.9
401752704,2579,South Carolina,SEC,home,7,24-34,0,20,1-3,2,0,0,20,2,0,43,1,1,242,2,1,0,24:17,0,11,1,4,29,1,86,1,48,5,4-12,3,8-85,328,4,7.1,3.0
401752705,61,Georgia,SEC,away,44,23-32,0,28,2-2,1,0,0,0,1,0,28,1,12,304,4,2,2,35:38,0,12,1,1,55,3,198,1,25,2,8-17,1,5-39,502,2,9.5,3.6
401752705,2633,Tennessee,SEC,home,41,24-36,0,23,0-0,0,1,0,38,2,,,,11,371,1,1,4,24:22,0,0,1,2,34,1,125,3,35,6,5-12,2,10-82,496,2,10.3,3.7
401752706,251,Texas,SEC,home,27,11-25,0,23,2-5,0,,0,16,1,0,43,3,9,114,1,2,1,36:47,0,72,3,2,55,2,227,2,35,6,5-16,,7-78,341,1,4.6,4.1
401752706,2638,UTEP,Conference USA,away,10,24-36,0,13,0-3,0,,0,5,2,0,0,1,4,209,3,1,0,23:13,0,5,2,4,23,1,50,0,36,5,4-15,,6-33,259,2,5.8,2.2
401752707,87,Notre Dame,FBS Independents,home,40,20-32,1,23,2-4,0,0,0,0,1,0,39,2,10,293,4,1,1,33:07,1,56,3,4,39,3,136,0,33,2,7-15,1,5-31,429,1,9.2,3.5
401752707,245,Texas A&M,SEC,away,41,17-37,0,24,1-1,0,,0,3,1,0,55,2,11,360,4,1,2,26:53,,,,2,32,3,128,2,42,8,4-11,,13-86,488,1,9.7,4.0
401752827,194,Ohio State,Big Ten,home,37,25-32,0,28,0-1,0,0,,,2,0,3,1,13,347,4,,3,32:43,0,20,3,4,30,1,226,4,25,7,5-9,1,6-50,573,2,10.8,7.5
401752827,195,Ohio,Mid-American,away,9,10-21,0,9,2-3,0,0,0,4,0,,,,3,113,4,2,1,27:17,,,,1,34,0,68,1,42,2,3-15,1,3-25,181,0,5.4,2.0
401752828,158,Nebraska,Big Ten,home,59,23-29,1,30,1-2,0,2,,,0,0,28,1,11,362,1,,3,30:17,0,38,1,2,38,4,192,3,34,8,5-9,1,4-45,554,0,12.5,5.1
401752828,2277,Houston Christian,Southland,away,7,11-18,0,11,2-2,2,0,,,0,0,40,4,1,67,2,,0,29:43,,,,0,35,1,93,0,40,0,4-14,4,9-70,160,2,3.7,2.7
401752829,356,Illinois,Big Ten,home,38,17-26,0,20,0-0,0,,,,0,,,,8,196,4,,2,31:33,0,19,2,1,37,3,162,3,35,9,7-12,,5-46,358,0,7.5,4.4
401752829,2711,Western Michigan,Mid-American,away,0,13-24,0,12,0-2,0,,,,0,0,20,1,0,91,1,,0,28:27,0,0,1,2,34,0,113,2,29,5,3-14,,6-68,204,0,3.8,3.3
401752830,113,Massachusetts,Mid-American,away,7,13-22,0,8,0-2,0,,,,0,,,,1,93,0,,0,27:56,0,33,2,2,27,1,26,2,43,3,0-10,,1-5,119,0,4.2,1.0
401752830,2294,Iowa,Big Ten,home,47,21-31,1,22,1-2,0,0,,,0,0,56,2,11,234,3,,3,32:04,1,182,4,2,40,2,201,5,31,11,10-16,1,1-5,435,0,7.5,5.0
401752831,77,Northwestern,Big Ten,home,14,11-22,0,15,2-4,0,0,0,-1,2,0,39,1,2,135,3,1,0,32:18,,,,2,37,2,178,0,25,4,3-11,1,4-27,313,2,6.1,4.8
401752831,2483,Oregon,Big Ten,away,34,19-26,0,21,0-0,0,,0,67,1,,,,10,197,4,2,1,27:42,0,9,1,1,30,3,176,2,19,4,7-11,,0-0,373,1,7.6,5.9
401752832,30,USC,Big Ten,away,33,17-28,1,22,4-4,0,,1,103,0,0,16,1,15,282,1,3,0,34:07,0,2,1,4,39,2,179,5,43,10,4-13,,9-103,461,0,10.1,4.6
401752832,2509,Purdue,Big Ten,home,17,24-39,0,23,1-1,0,0,,,3,0,65,3,5,305,3,,1,25:53,,,,5,28,1,52,2,48,7,7-14,2,5-60,357,3,7.8,1.9
401752833,164,Rutgers,Big Ten,home,60,23-34,2,33,3-4,0,2,0,21,0,0,37,2,12,378,4,1,3,36:05,2,56,2,2,46,3,185,2,19,6,9-14,0,5-45,563,0,11.1,4.0
401752833,2450,Norfolk State,MEAC,away,10,9-23,0,12,0-0,1,0,,,1,0,10,2,4,92,1,,0,23:55,,,,1,27,1,128,3,35,5,2-10,1,6-47,220,2,4.0,4.7
401752834,127,Michigan State,Big Ten,home,41,22-29,0,23,1-2,0,,0,0,1,0,17,1,11,270,1,1,1,30:06,0,90,2,4,33,4,174,2,33,6,6-10,,2-10,444,1,9.3,5.3
401752834,2754,Youngstown State,MVFC,away,24,24-35,0,14,3-3,0,,0,5,1,0,20,1,6,242,3,1,2,29:54,,,,0,26,1,97,0,39,5,6-14,,3-22,339,1,6.9,3.7
401752835,213,Penn State,Big Ten,home,52,17-31,1,28,1-1,0,,1,61,1,0,17,1,14,228,2,2,2,28:16,0,52,4,3,38,3,237,3,43,11,5-11,,5-25,465,1,7.4,6.2
401752835,222,Villanova,CAA,away,6,13-27,0,11,2-2,0,0,0,0,2,0,79,4,0,96,6,1,1,31:44,,,,0,35,0,84,0,39,0,6-17,1,4-29,180,2,3.6,2.4
401752836,84,Indiana,Big Ten,home,73,26-30,0,33,0-0,0,0,,,0,0,34,1,13,379,2,,7,33:37,0,79,7,2,37,3,301,5,31,16,6-8,1,6-45,680,0,12.6,8.1
401752836,282,Indiana State,MVFC,away,0,11-20,0,5,0-2,0,,,,0,0,99,5,,38,1,,0,26:08,,,,0,31,0,39,0,32,2,2-14,,0-0,77,0,1.9,1.3
401752837,26,UCLA,Big Ten,home,10,22-34,0,15,0-1,0,2,,,1,0,27,2,4,217,2,,1,23:22,0,2,1,1,22,0,109,0,36,0,3-11,0,13-116,326,1,6.4,5.0
401752837,167,New Mexico,Mountain West,away,35,12-17,0,22,2-4,2,0,0,11,0,,,,5,152,7,1,2,36:38,0,-3,3,0,46,3,298,0,30,2,4-10,3,4-29,450,2,8.9,6.5
401752838,119,Towson,CAA,away,17,14-29,0,14,1-2,1,0,0,29,1,0,27,3,5,230,2,1,2,23:54,0,0,1,2,26,0,51,1,52,6,1-13,1,2-11,281,2,7.9,2.0
401752838,120,Maryland,Big Ten,home,44,21-29,1,21,2-2,0,1,1,100,1,0,46,3,14,276,3,1,1,36:06,0,32,5,4,42,3,152,3,30,4,5-14,0,8-75,428,1,9.5,3.6
401752839,130,Michigan,Big Ten,home,63,16-25,0,35,1-2,0,1,0,0,1,0,16,1,9,235,4,1,1,33:07,0,2,3,2,52,8,390,3,38,6,8-11,0,4-45,625,1,9.4,7.5
401752839,2117,Central Michigan,Mid-American,away,3,11-20,0,8,0-2,1,0,0,0,1,0,23,1,3,60,2,1,0,26:53,,,,0,31,0,82,0,41,1,6-15,1,1-6,142,2,3.0,2.6
401752840,25,California,ACC,home,27,24-39,0,19,0-1,0,1,0,0,0,,,,9,279,7,1,3,26:04,0,6,1,3,24,0,61,2,30,4,6-13,0,8-59,340,0,7.2,2.5
401752840,135,Minnesota,Big Ten,away,14,19-32,0,19,0-2,1,0,,,1,0,60,3,2,205,1,,1,33:56,0,0,2,2,37,1,130,3,20,6,7-15,1,8-85,335,2,6.4,3.5
401752938,204,Oregon State,Pac-12,away,14,25-46,0,17,2-2,0,,0,25,2,,,,2,276,3,2,2,29:00,,,,6,22,0,8,2,38,7,7-17,,4-23,284,2,6.0,0.4
401752938,2641,Texas Tech,Big 12,home,45,26-40,0,30,0-1,0,,0,0,2,0,36,2,9,466,5,2,4,31:00,0,13,1,12,39,2,135,3,27,6,9-15,,10-80,601,2,11.7,3.5
401752949,249,North Texas,American Athletic,home,59,29-34,0,24,1-1,0,2,0,103,0,,,,11,247,2,3,4,28:34,0,6,2,3,29,4,163,3,31,7,4-8,0,4-45,410,0,7.3,5.6
401752949,265,Washington State,Pac-12,away,10,23-35,0,17,1-1,2,0,,,3,0,54,3,4,211,0,,0,31:26,,,,1,28,1,64,1,32,3,8-14,2,6-54,275,5,6.0,2.3
401754531,152,NC State,ACC,away,34,23-32,1,24,2-2,0,,1,46,0,0,19,1,10,201,3,2,3,38:05,0,13,2,2,44,0,205,1,29,3,7-18,,10-94,406,0,6.3,4.7
401754531,154,Wake Forest,ACC,home,24,21-35,1,12,1-2,0,,,,2,1,109,2,6,252,4,,0,21:55,0,1,1,1,22,2,59,1,34,10,6-15,,8-82,311,2,7.2,2.7
401754532,183,Syracuse,ACC,home,66,27-37,0,32,0-0,1,1,0,0,1,0,81,4,12,447,7,2,6,26:39,0,21,2,1,34,3,175,2,49,2,7-10,1,6-67,622,2,12.1,5.1
401754532,2142,Colgate,Patriot,away,24,30-54,0,25,0-2,0,1,0,4,2,0,20,1,6,301,3,1,2,33:21,,,,0,28,1,121,0,56,0,8-18,0,6-42,422,2,5.6,4.3
401754533,24,Stanford,ACC,home,30,13-22,1,15,0-1,0,2,1,19,0,0,29,2,12,186,3,1,1,31:44,0,3,1,4,34,1,223,2,39,5,5-14,0,4-30,409,0,8.5,6.6
401754533,103,Boston College,ACC,away,20,30-44,0,19,0-1,2,0,,,1,0,38,2,8,333,2,,1,28:16,0,12,1,3,23,1,56,1,32,3,5-13,2,5-30,389,3,7.6,2.4
401754534,150,Duke,ACC,away,27,30-51,0,27,1-3,0,1,,,1,,,,7,313,1,,3,26:43,,,,3,24,0,139,1,34,7,6-14,1,9-85,452,1,6.1,5.8
401754534,2655,Tulane,American Athletic,home,34,17-25,0,22,1-2,1,0,0,1,0,0,12,1,10,270,5,1,0,33:17,,,,1,38,4,156,0,38,5,5-13,1,8-100,426,1,10.8,4.1
401754535,58,South Florida,American Athletic,away,12,24-41,0,15,0-2,1,0,0,27,1,,,,6,292,1,2,1,23:59,0,0,1,1,27,0,40,1,39,2,7-19,1,2-15,332,2,7.1,1.5
401754535,2390,Miami,ACC,home,49,25-30,0,27,1-1,0,1,0,0,2,,,,7,371,7,1,3,36:01,0,18,2,1,38,4,205,2,26,4,7-11,0,9-69,576,2,12.4,5.4
401754536,259,Virginia Tech,ACC,home,26,26-39,0,24,0-1,2,1,,,1,0,124,6,2,266,2,,3,30:03,0,8,1,0,34,1,167,0,26,3,6-13,2,12-113,433,3,6.8,4.9
401754536,295,Old Dominion,Sun Belt,away,45,16-22,0,29,0-0,1,2,0,0,0,,,,9,276,7,1,2,29:57,0,8,2,3,39,4,251,4,39,8,4-9,1,8-85,527,1,12.5,6.4
401754615,2567,SMU,ACC,away,28,24-36,0,24,0-0,1,0,0,16,1,0,14,1,4,281,3,3,1,28:30,0,42,2,4,34,3,167,5,33,9,7-15,1,12-130,448,2,7.8,4.9
401754615,2623,Missouri State,Conference USA,home,10,23-38,0,19,0-1,0,1,0,0,3,0,21,1,4,275,4,1,1,31:30,,,,1,27,0,53,2,49,5,0-12,0,7-72,328,3,7.2,2.0
401754619,258,Virginia,ACC,home,55,23-35,0,30,2-4,0,0,,,1,0,63,2,13,321,2,,1,37:36,0,17,3,7,52,6,379,3,25,3,9-16,2,5-35,700,1,9.2,7.3
401754619,2729,William & Mary,CAA,away,16,13-25,0,7,0-2,0,,0,15,0,0,98,5,2,204,3,1,1,22:24,,,,2,24,1,59,0,50,3,2-13,,2-11,263,0,8.2,2.5
401754623,59,Georgia Tech,ACC,home,24,20-28,0,18,0-2,0,1,0,45,0,,,,10,211,3,1,0,32:05,0,-2,1,0,42,2,147,0,31,0,8-15,0,3-16,358,0,7.5,3.5
401754623,228,Clemson,ACC,away,21,15-26,0,17,1-1,1,,,,1,0,20,1,3,207,1,,1,27:55,0,24,2,0,35,2,174,1,47,8,7-12,,2-25,381,2,8.0,5.0
