player_id,player_name,team,conference,opponent,comp,att,yds,avg,td,int,qbr,week,completion_pct,yards_per_attempt,td_rate,int_rate
4685401,Josh Hoover,TCU,Big 12,Stanford,28,42,353,8.4,2,0,65.4,1,0.6666666666666666,8.404761904761905,0.047619047619047616,0.0
4870636,Pierce Clarkson,Louisville,ACC,Austin Peay,3,4,11,2.8,0,0,0.6,1,0.75,2.75,0.0,0.0
4429145,Harrison Bailey,Louisville,ACC,Austin Peay,6,6,35,5.8,0,0,46.2,1,1.0,5.833333333333333,0.0,0.0
4360689,Tyler Shough,Louisville,ACC,Austin Peay,18,24,232,9.7,4,0,83.3,1,0.75,9.666666666666666,0.16666666666666666,0.0
5084180,Diego Pavia,Vanderbilt,SEC,Virginia Tech,12,16,190,11.9,2,0,82.6,1,0.75,11.875,0.125,0.0
4428439,Collin Schlee,Virginia Tech,ACC,Vanderbilt,0,1,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0
4678010,Kyron Drones,Virginia Tech,ACC,Vanderbilt,22,33,322,9.8,2,1,58.1,1,0.6666666666666666,9.757575757575758,0.06060606060606061,0.030303030303030304
4870819,Eli Holstein,Pittsburgh,ACC,Kent State,30,40,333,8.3,3,1,54.6,1,0.75,8.325,0.075,0.025
4683182,Nate Yarnell,Pittsburgh,ACC,Kent State,4,8,33,4.1,1,0,50.2,1,0.5,4.125,0.125,0.0
4685693,Devin Kargman,Kent State,Mid-American,Pittsburgh,14,28,181,6.5,2,1,54.3,1,0.5,6.464285714285714,0.07142857142857142,0.03571428571428571
4430841,Carson Beck,Georgia,SEC,Clemson,23,33,278,8.4,2,0,91.7,1,0.696969696969697,8.424242424242424,0.06060606060606061,0.0
4685413,Cade Klubnik,Clemson,ACC,Georgia,18,29,142,4.9,0,1,40.8,1,0.6206896551724138,4.896551724137931,0.0,0.034482758620689655
4433971,Kyle McCord,Syracuse,ACC,Ohio,27,39,354,9.1,4,1,82.1,1,0.6923076923076923,9.076923076923077,0.10256410256410256,0.02564102564102564
-7579, Team,Syracuse,ACC,Ohio,0,1,0,0.0,0,0,,1,0.0,0.0,0.0,0.0
4610131,Parker Navarro,Ohio,Mid-American,Syracuse,18,30,181,6.0,0,1,17.2,1,0.6,6.033333333333333,0.0,0.03333333333333333
4431353,Xavier Restrepo,Miami,ACC,Florida,0,1,0,0.0,0,0,1.1,1,0.0,0.0,0.0,0.0
4688380,Cameron Ward,Miami,ACC,Florida,26,35,385,11.0,3,1,95.7,1,0.7428571428571429,11.0,0.08571428571428572,0.02857142857142857
4426335,Graham Mertz,Florida,SEC,Miami,11,20,91,4.6,0,1,19.1,1,0.55,4.55,0.0,0.05
5079555,D.J. Lagway,Florida,SEC,Miami,3,6,31,5.2,0,1,57.4,1,0.5,5.166666666666667,0.0,0.16666666666666666
4837248,Fernando Mendoza,California,ACC,UC Davis,15,22,158,7.2,1,0,59.3,1,0.6818181818181818,7.181818181818182,0.045454545454545456,0.0
4570554,Chandler Rogers,California,ACC,UC Davis,3,6,21,3.5,0,0,3.0,1,0.5,3.5,0.0,0.0
5044387,Anthony Colandrea,Virginia,ACC,Richmond,17,23,297,12.9,2,0,77.8,1,0.7391304347826086,12.91304347826087,0.08695652173913043,0.0
4775264,Tony Muskett,Virginia,ACC,Richmond,0,3,0,0.0,0,1,0.1,1,0.0,0.0,0.0,0.3333333333333333
4432612,Christian Veilleux,Georgia State,Sun Belt,Georgia Tech,19,34,210,6.2,1,0,67.7,1,0.5588235294117647,6.176470588235294,0.029411764705882353,0.0
4746127,Zach Pyron,Georgia Tech,ACC,Georgia State,1,1,-1,-1.0,0,0,91.5,1,1.0,-1.0,0.0,0.0
4428993,Haynes King,Georgia Tech,ACC,Georgia State,24,29,275,9.5,2,1,82.6,1,0.8275862068965517,9.482758620689655,0.06896551724137931,0.034482758620689655
4432767,Preston Stone,SMU,ACC,Houston Christian,6,9,78,8.7,2,0,58.8,1,0.6666666666666666,8.666666666666666,0.2222222222222222,0.0
5084084,Kevin Jennings,SMU,ACC,Houston Christian,10,14,148,10.6,1,0,95.8,1,0.7142857142857143,10.571428571428571,0.07142857142857142,0.0
4773919,Thomas Castellanos,Boston College,ACC,Florida State,10,16,106,6.6,2,0,,1,0.625,6.625,0.125,0.0
4429020,D.J. Uiagalelei,Florida State,ACC,Boston College,21,42,272,6.5,1,1,,1,0.5,6.476190476190476,0.023809523809523808,0.023809523809523808
5110101,EJ Caminong,California,ACC,UNLV,6,19,57,3.0,0,0,16.3,1,0.3157894736842105,3.0,0.0,0.0
4686788,CJ Harris,California,ACC,UNLV,13,20,109,5.5,0,0,40.2,1,0.65,5.45,0.0,0.0
5075392,Keldric Luster,SMU,ACC,Penn State,0,1,0,0.0,0,0,2.7,1,0.0,0.0,0.0,0.0
5084084,Kevin Jennings,SMU,ACC,Penn State,20,36,195,5.4,1,3,13.3,1,0.5555555555555556,5.416666666666667,0.027777777777777776,0.08333333333333333
5144078,Ethan Grunkemeyer,Penn State,Big Ten,SMU,1,2,9,4.5,0,1,7.3,1,0.5,4.5,0.0,0.5
4431459,Tyler Warren,Penn State,Big Ten,SMU,0,1,0,0.0,0,0,6.5,1,0.0,0.0,0.0,0.0
4714771,Drew Allar,Penn State,Big Ten,SMU,13,22,127,5.8,0,0,56.3,1,0.5909090909090909,5.7727272727272725,0.0,0.0
4889929,Quinn Ewers,Texas,SEC,Clemson,17,24,202,8.4,1,1,87.5,1,0.7083333333333334,8.416666666666666,0.041666666666666664,0.041666666666666664
4685413,Cade Klubnik,Clemson,ACC,Texas,26,43,336,7.8,3,1,81.8,1,0.6046511627906976,7.813953488372093,0.06976744186046512,0.023255813953488372
4429801,Tucker Gleason,Toledo,Mid-American,Pittsburgh,26,50,336,6.7,2,1,66.6,1,0.52,6.72,0.04,0.02
5154302,David Lynch,Pittsburgh,ACC,Toledo,10,18,65,3.6,0,2,4.2,1,0.5555555555555556,3.611111111111111,0.0,0.1111111111111111
5155864,Julian Dugger,Pittsburgh,ACC,Toledo,7,13,72,5.5,2,1,74.6,1,0.5384615384615384,5.538461538461538,0.15384615384615385,0.07692307692307693
4708049,Gavin Bartholomew,Pittsburgh,ACC,Toledo,0,1,0,0.0,0,0,0.3,1,0.0,0.0,0.0,0.0
5084180,Diego Pavia,Vanderbilt,SEC,Georgia Tech,13,21,160,7.6,3,0,83.8,1,0.6190476190476191,7.619047619047619,0.14285714285714285,0.0
4428993,Haynes King,Georgia Tech,ACC,Vanderbilt,25,33,204,6.2,3,1,36.9,1,0.7575757575757576,6.181818181818182,0.09090909090909091,0.030303030303030304
4433971,Kyle McCord,Syracuse,ACC,Washington State,24,34,453,13.3,5,0,94.3,1,0.7058823529411765,13.323529411764707,0.14705882352941177,0.0
5144313,Michael Merdinger,North Carolina,ACC,UConn,9,12,86,7.2,0,1,3.0,1,0.75,7.166666666666667,0.0,0.08333333333333333
4429463,Jacolby Criswell,North Carolina,ACC,UConn,1,1,7,7.0,0,0,54.2,1,1.0,7.0,0.0,0.0
4595341,Caleb Hood,North Carolina,ACC,UConn,1,1,17,17.0,1,0,63.0,1,1.0,17.0,1.0,0.0
4570906,Brian Buschini,Nebraska,Big Ten,Boston College,1,1,8,8.0,0,0,100.0,1,1.0,8.0,0.0,0.0
5079572,Dylan Raiola,Nebraska,Big Ten,Boston College,22,30,224,7.5,1,1,75.0,1,0.7333333333333333,7.466666666666667,0.03333333333333333,0.03333333333333333
4567707,Grayson James,Boston College,ACC,Nebraska,26,41,301,7.3,0,0,45.3,1,0.6341463414634146,7.341463414634147,0.0,0.0
4801299,Rocco Becht,Iowa State,Big 12,Miami,22,36,270,7.5,3,0,77.2,1,0.6111111111111112,7.5,0.08333333333333333,0.0
5075800,Emory Williams,Miami,ACC,Iowa State,5,14,26,1.9,0,1,16.6,1,0.35714285714285715,1.8571428571428572,0.0,0.07142857142857142
4688380,Cameron Ward,Miami,ACC,Iowa State,12,19,190,10.0,3,0,97.6,1,0.631578947368421,10.0,0.15789473684210525,0.0
5079301,CJ Bailey,NC State,ACC,East Carolina,19,26,230,8.8,3,1,45.4,1,0.7307692307692307,8.846153846153847,0.11538461538461539,0.038461538461538464
4795295,Katin Houser,East Carolina,American Athletic,NC State,18,29,147,5.1,0,2,55.7,1,0.6206896551724138,5.068965517241379,0.0,0.06896551724137931
5079653,Demond Williams Jr.,Washington,Big Ten,Louisville,26,32,374,11.7,4,1,85.2,1,0.8125,11.6875,0.125,0.03125
4429145,Harrison Bailey,Louisville,ACC,Washington,16,25,164,6.6,3,0,92.1,1,0.64,6.56,0.12,0.0
4570688,Caden Davis,Ole Miss,SEC,Duke,0,1,0,0.0,0,1,0.0,1,0.0,0.0,0.0,1.0
5141684,Austin Simmons,Ole Miss,SEC,Duke,1,1,34,34.0,0,0,100.0,1,1.0,34.0,0.0,0.0
4689114,Jaxson Dart,Ole Miss,SEC,Duke,27,35,404,11.5,4,0,95.2,1,0.7714285714285715,11.542857142857143,0.11428571428571428,0.0
4708487,Jaquez Moore,Duke,ACC,Ole Miss,0,1,0,0.0,0,0,7.7,1,0.0,0.0,0.0,0.0
4685252,Henry Belin IV,Duke,ACC,Ole Miss,25,44,236,5.4,2,1,51.8,1,0.5681818181818182,5.363636363636363,0.045454545454545456,0.022727272727272728
4920153,William Watson III,Virginia Tech,ACC,Minnesota,8,12,81,6.8,0,1,15.4,1,0.6666666666666666,6.75,0.0,0.08333333333333333
4428439,Collin Schlee,Virginia Tech,ACC,Minnesota,2,6,68,11.3,0,0,64.5,1,0.3333333333333333,11.333333333333334,0.0,0.0
4573398,Max Brosmer,Minnesota,Big Ten,Virginia Tech,18,29,211,7.3,1,1,75.9,1,0.6206896551724138,7.275862068965517,0.034482758620689655,0.034482758620689655
4920901,Darius Taylor,Minnesota,Big Ten,Virginia Tech,1,1,10,10.0,1,0,100.0,1,1.0,10.0,1.0,0.0
5144959,Drake Lindsey,Minnesota,Big Ten,Virginia Tech,1,1,15,15.0,0,0,99.8,1,1.0,15.0,0.0,0.0
4430590,Payton Thorne,Auburn,SEC,California,14,27,165,6.1,1,4,28.9,2,0.5185185185185185,6.111111111111111,0.037037037037037035,0.14814814814814814
4837248,Fernando Mendoza,California,ACC,Auburn,25,36,233,6.5,2,0,84.8,2,0.6944444444444444,6.472222222222222,0.05555555555555555,0.0
4697512,Robby Ashford,South Carolina,SEC,Kentucky,1,1,7,7.0,0,0,22.8,2,1.0,7.0,0.0,0.0
4875127,Lanorris Sellers,South Carolina,SEC,Kentucky,11,15,159,10.6,2,1,54.5,2,0.7333333333333333,10.6,0.13333333333333333,0.06666666666666667
4432782,Brock Vandagriff,Kentucky,SEC,South Carolina,3,10,30,3.0,0,1,1.2,2,0.3,3.0,0.0,0.1
4893657,Gavin Wimsatt,Kentucky,SEC,South Carolina,3,7,14,2.0,0,1,49.5,2,0.42857142857142855,2.0,0.0,0.14285714285714285
4427936,Grayson McCall,NC State,ACC,Tennessee,15,22,104,4.7,0,1,22.7,2,0.6818181818181818,4.7272727272727275,0.0,0.045454545454545456
4870799,Nico Iamaleava,Tennessee,SEC,NC State,16,23,211,9.2,2,2,76.9,2,0.6956521739130435,9.173913043478262,0.08695652173913043,0.08695652173913043
4431574,Eli Stowers,Vanderbilt,SEC,Alcorn State,1,1,17,17.0,1,0,100.0,2,1.0,17.0,1.0,0.0
5084180,Diego Pavia,Vanderbilt,SEC,Alcorn State,10,13,83,6.4,0,0,53.0,2,0.7692307692307693,6.384615384615385,0.0,0.0
4362159,Alan Bowman,Oklahoma State,Big 12,Arkansas,27,48,326,6.8,1,1,64.2,2,0.5625,6.791666666666667,0.020833333333333332,0.020833333333333332
4431325,Taylen Green,Arkansas,SEC,Oklahoma State,26,45,416,9.2,1,1,58.1,2,0.5777777777777777,9.244444444444444,0.022222222222222223,0.022222222222222223
-5237, Team,Arkansas,SEC,Oklahoma State,0,1,0,0.0,0,0,,2,0.0,0.0,0.0,0.0
4878681,Davis Warren,Michigan,Big Ten,Texas,22,33,204,6.2,1,2,47.6,2,0.6666666666666666,6.181818181818182,0.030303030303030304,0.06060606060606061
4889929,Quinn Ewers,Texas,SEC,Michigan,24,36,246,6.8,3,0,89.6,2,0.6666666666666666,6.833333333333333,0.08333333333333333,0.0
4870607,Jackson Arnold,Oklahoma,SEC,Houston,19,32,174,5.4,2,1,37.5,2,0.59375,5.4375,0.0625,0.03125
4690977,Donovan Smith,Houston,Big 12,Oklahoma,24,28,260,9.3,1,1,83.5,2,0.8571428571428571,9.285714285714286,0.03571428571428571,0.03571428571428571
5141684,Austin Simmons,Ole Miss,SEC,Middle Tennessee,2,4,20,5.0,0,0,7.2,2,0.5,5.0,0.0,0.0
4689114,Jaxson Dart,Ole Miss,SEC,Middle Tennessee,25,27,377,14.0,1,0,84.2,2,0.9259259259259259,13.962962962962964,0.037037037037037035,0.0
4682518,Nick Vattiato,Middle Tennessee,Conference USA,Ole Miss,21,33,209,6.3,0,1,47.9,2,0.6363636363636364,6.333333333333333,0.0,0.030303030303030304
5194626,Roman Gagliano,Middle Tennessee,Conference USA,Ole Miss,4,7,41,5.9,0,0,28.6,2,0.5714285714285714,5.857142857142857,0.0,0.0
4430841,Carson Beck,Georgia,SEC,Tennessee Tech,18,25,242,9.7,5,0,83.0,2,0.72,9.68,0.2,0.0
4685578,Gunner Stockton,Georgia,SEC,Tennessee Tech,10,12,90,7.5,0,0,38.0,2,0.8333333333333334,7.5,0.0,0.0
4877296,CJ Ogbonna,Buffalo,Mid-American,Missouri,6,20,55,2.8,0,1,7.0,2,0.3,2.75,0.0,0.05
4429088,Drew Pyne,Missouri,SEC,Buffalo,6,6,35,5.8,0,0,31.5,2,1.0,5.833333333333333,0.0,0.0
4429435,Brady Cook,Missouri,SEC,Buffalo,28,36,228,6.3,0,1,80.8,2,0.7777777777777778,6.333333333333333,0.0,0.027777777777777776
4432734,Jalen Milroe,Alabama,SEC,South Florida,16,26,194,7.5,2,0,50.5,2,0.6153846153846154,7.461538461538462,0.07692307692307693,0.0
4880272,Byrum Brown,South Florida,American Athletic,Alabama,15,35,103,2.9,0,0,52.2,2,0.42857142857142855,2.942857142857143,0.0,0.0
4806463,Bryce Archie,South Florida,American Athletic,Alabama,1,1,0,0.0,0,0,34.0,2,1.0,0.0,0.0,0.0
5078810,Sam Leavitt,Arizona State,Big 12,Mississippi State,10,20,69,3.5,0,0,74.6,2,0.5,3.45,0.0,0.0
4565315,Blake Shapen,Mississippi State,SEC,Arizona State,18,28,268,9.6,2,0,71.6,2,0.6428571428571429,9.571428571428571,0.07142857142857142,0.0
4567747,Garrett Nussmeier,LSU,SEC,Nicholls,27,37,302,8.2,6,0,82.4,2,0.7297297297297297,8.162162162162161,0.16216216216216217,0.0
4870645,Rickie Collins,LSU,SEC,Nicholls,1,1,12,12.0,0,0,46.3,2,1.0,12.0,0.0,0.0
4685574,Conner Weigman,Texas A&M,SEC,McNeese,11,14,125,8.9,2,0,72.5,2,0.7857142857142857,8.928571428571429,0.14285714285714285,0.0
4870971,Marcel Reed,Texas A&M,SEC,McNeese,5,11,71,6.5,0,0,17.6,2,0.45454545454545453,6.454545454545454,0.0,0.0
5079555,D.J. Lagway,Florida,SEC,Samford,18,25,456,18.2,3,0,85.1,2,0.72,18.24,0.12,0.0
-5989, Team,Florida,SEC,Samford,0,1,0,0.0,0,0,,2,0.0,0.0,0.0,0.0
5155039,Aidan Warner,Florida,SEC,Samford,1,2,10,5.0,0,0,99.6,2,0.5,5.0,0.0,0.0
4430590,Payton Thorne,Auburn,SEC,California,14,27,165,6.1,1,4,28.9,2,0.5185185185185185,6.111111111111111,0.037037037037037035,0.14814814814814814
4837248,Fernando Mendoza,California,ACC,Auburn,25,36,233,6.5,2,0,84.8,2,0.6944444444444444,6.472222222222222,0.05555555555555555,0.0
4838679,Ashton Daniels,Stanford,ACC,Cal Poly,19,23,221,9.6,2,0,61.5,2,0.8260869565217391,9.608695652173912,0.08695652173913043,0.0
5079318,Elijah Brown,Stanford,ACC,Cal Poly,7,7,97,13.9,1,0,97.4,2,1.0,13.857142857142858,0.14285714285714285,0.0
4426499,Hank Bachmeier,Wake Forest,ACC,Virginia,27,42,403,9.6,1,0,48.1,2,0.6428571428571429,9.595238095238095,0.023809523809523808,0.0
4567044,Taylor Morin,Wake Forest,ACC,Virginia,0,1,0,0.0,0,0,2.5,2,0.0,0.0,0.0,0.0
5044387,Anthony Colandrea,Virginia,ACC,Wake Forest,33,43,357,8.3,3,2,71.6,2,0.7674418604651163,8.30232558139535,0.06976744186046512,0.046511627906976744
5150611,Jake Retzlaff,BYU,Big 12,SMU,15,28,202,7.2,1,2,29.6,2,0.5357142857142857,7.214285714285714,0.03571428571428571,0.07142857142857142
-5439, Team,BYU,Big 12,SMU,0,1,0,0.0,0,0,,2,0.0,0.0,0.0,0.0
4432767,Preston Stone,SMU,ACC,BYU,2,4,4,1.0,0,0,0.7,2,0.5,1.0,0.0,0.0
5084084,Kevin Jennings,SMU,ACC,BYU,15,32,140,4.4,0,1,27.2,2,0.46875,4.375,0.0,0.03125
4899369,Christopher Vizzina,Clemson,ACC,App State,7,11,78,7.1,0,0,15.7,2,0.6363636363636364,7.090909090909091,0.0,0.0
4685413,Cade Klubnik,Clemson,ACC,App State,24,26,378,14.5,5,0,99.6,2,0.9230769230769231,14.538461538461538,0.19230769230769232,0.0
5081434,Trent Pearman,Clemson,ACC,App State,1,2,4,2.0,0,0,0.3,2,0.5,2.0,0.0,0.0
4682927,Billy Wiles,App State,Sun Belt,Clemson,0,1,0,0.0,0,1,0.0,2,0.0,0.0,0.0,1.0
5151948,Joey Aguilar,App State,Sun Belt,Clemson,18,41,214,5.2,1,0,45.7,2,0.43902439024390244,5.219512195121951,0.024390243902439025,0.0
4873237,Kaedin Robinson,App State,Sun Belt,Clemson,0,1,0,0.0,0,1,0.0,2,0.0,0.0,0.0,1.0
4870819,Eli Holstein,Pittsburgh,ACC,Cincinnati,20,35,302,8.6,3,1,46.4,2,0.5714285714285714,8.628571428571428,0.08571428571428572,0.02857142857142857
4899046,Brendan Sorsby,Cincinnati,Big 12,Pittsburgh,22,38,298,7.8,3,0,73.7,2,0.5789473684210527,7.842105263157895,0.07894736842105263,0.0
4949488,Jacobe Robinson,Boston College,ACC,Duquesne,2,3,23,7.7,0,0,2.7,2,0.6666666666666666,7.666666666666667,0.0,0.0
4773919,Thomas Castellanos,Boston College,ACC,Duquesne,9,10,234,23.4,4,0,99.3,2,0.9,23.4,0.4,0.0
4427936,Grayson McCall,NC State,ACC,Tennessee,15,22,104,4.7,0,1,22.7,2,0.6818181818181818,4.7272727272727275,0.0,0.045454545454545456
4870799,Nico Iamaleava,Tennessee,SEC,NC State,16,23,211,9.2,2,2,76.9,2,0.6956521739130435,9.173913043478262,0.08695652173913043,0.08695652173913043
4433932,Mike Wright,Northwestern,Big Ten,Duke,20,36,158,4.4,0,1,20.7,2,0.5555555555555556,4.388888888888889,0.0,0.027777777777777776
4685497,Maalik Murphy,Duke,ACC,Northwestern,24,39,242,6.2,3,1,62.4,2,0.6153846153846154,6.205128205128205,0.07692307692307693,0.02564102564102564
4685252,Henry Belin IV,Duke,ACC,Northwestern,1,1,7,7.0,0,0,95.3,2,1.0,7.0,0.0,0.0
4433971,Kyle McCord,Syracuse,ACC,Georgia Tech,32,46,381,8.3,4,0,82.0,2,0.6956521739130435,8.282608695652174,0.08695652173913043,0.0
4428993,Haynes King,Georgia Tech,ACC,Syracuse,29,39,266,6.8,1,0,92.7,2,0.7435897435897436,6.82051282051282,0.02564102564102564,0.0
4574356,Tyler Huff,Jacksonville State,Conference USA,Louisville,17,27,160,5.9,1,1,81.8,2,0.6296296296296297,5.925925925925926,0.037037037037037035,0.037037037037037035
4685697,Zion Turner,Jacksonville State,Conference USA,Louisville,0,1,0,0.0,0,0,3.6,2,0.0,0.0,0.0,0.0
4429145,Harrison Bailey,Louisville,ACC,Jacksonville State,2,2,28,14.0,0,0,99.7,2,1.0,14.0,0.0,0.0
4360689,Tyler Shough,Louisville,ACC,Jacksonville State,21,33,349,10.6,2,0,86.3,2,0.6363636363636364,10.575757575757576,0.06060606060606061,0.0
5138131,Deshawn Purdie,Charlotte,American Athletic,North Carolina,9,19,134,7.1,2,0,38.0,2,0.47368421052631576,7.052631578947368,0.10526315789473684,0.0
4875125,Max Brown,Charlotte,American Athletic,North Carolina,8,12,175,14.6,0,0,80.8,2,0.6666666666666666,14.583333333333334,0.0,0.0
4429463,Jacolby Criswell,North Carolina,ACC,Charlotte,1,1,2,2.0,0,0,0.6,2,1.0,2.0,0.0,0.0
4801306,Conner Harrell,North Carolina,ACC,Charlotte,16,25,219,8.8,2,1,62.3,2,0.64,8.76,0.08,0.04
4875866,Reese Poffenbarger,Miami,ACC,Florida A&M,6,7,20,2.9,0,0,10.5,2,0.8571428571428571,2.857142857142857,0.0,0.0
4688380,Cameron Ward,Miami,ACC,Florida A&M,20,26,304,11.7,3,0,92.3,2,0.7692307692307693,11.692307692307692,0.11538461538461539,0.0
4678010,Kyron Drones,Virginia Tech,ACC,Marshall,14,21,130,6.2,1,0,27.4,2,0.6666666666666666,6.190476190476191,0.047619047619047616,0.0
4691272,Stone Earle,Marshall,Sun Belt,Virginia Tech,13,36,131,3.6,1,1,13.8,2,0.3611111111111111,3.638888888888889,0.027777777777777776,0.027777777777777776
5079719,Taylor Tatum,Oklahoma,SEC,Tulane,1,1,-2,-2.0,0,0,2.8,3,1.0,-2.0,0.0,0.0
4870607,Jackson Arnold,Oklahoma,SEC,Tulane,18,29,169,5.8,1,1,77.9,3,0.6206896551724138,5.827586206896552,0.034482758620689655,0.034482758620689655
4432774,Ty Thompson,Tulane,American Athletic,Oklahoma,1,1,7,7.0,1,0,100.0,3,1.0,7.0,1.0,0.0
5121169,Darian Mensah,Tulane,American Athletic,Oklahoma,14,32,166,5.2,1,1,24.9,3,0.4375,5.1875,0.03125,0.03125
4773919,Thomas Castellanos,Boston College,ACC,Missouri,16,28,249,8.9,3,2,77.3,3,0.5714285714285714,8.892857142857142,0.10714285714285714,0.07142857142857142
4429435,Brady Cook,Missouri,SEC,Boston College,21,30,264,8.8,1,0,89.3,3,0.7,8.8,0.03333333333333333,0.0
4697512,Robby Ashford,South Carolina,SEC,LSU,2,4,42,10.5,0,0,3.9,3,0.5,10.5,0.0,0.0
4875127,Lanorris Sellers,South Carolina,SEC,LSU,9,16,113,7.1,0,1,66.1,3,0.5625,7.0625,0.0,0.0625
4567747,Garrett Nussmeier,LSU,SEC,South Carolina,24,40,285,7.1,2,1,76.1,3,0.6,7.125,0.05,0.025
4431325,Taylen Green,Arkansas,SEC,UAB,11,26,161,6.2,0,1,50.8,3,0.4230769230769231,6.1923076923076925,0.0,0.038461538461538464
4426417,Jacob Zeno,UAB,American Athletic,Arkansas,23,32,235,7.3,3,1,73.9,3,0.71875,7.34375,0.09375,0.03125
4870799,Nico Iamaleava,Tennessee,SEC,Kent State,10,16,173,10.8,1,0,85.2,3,0.625,10.8125,0.0625,0.0
4697122,Gaston Moore,Tennessee,SEC,Kent State,4,4,94,23.5,2,0,100.0,3,1.0,23.5,0.5,0.0
5079531,Jake Merklinger,Tennessee,SEC,Kent State,2,5,17,3.4,0,0,9.6,3,0.4,3.4,0.0,0.0
4685693,Devin Kargman,Kent State,Mid-American,Tennessee,9,15,58,3.9,0,0,50.6,3,0.6,3.8666666666666667,0.0,0.0
5092662,JD Sherrod,Kent State,Mid-American,Tennessee,0,1,0,0.0,0,0,90.2,3,0.0,0.0,0.0,0.0
-5275, Team,Auburn,SEC,New Mexico,0,1,0,0.0,0,0,,3,0.0,0.0,0.0,0.0
5089314,Hank Brown,Auburn,SEC,New Mexico,17,25,235,9.4,4,0,76.5,3,0.68,9.4,0.16,0.0
4430841,Carson Beck,Georgia,SEC,Kentucky,15,24,160,6.7,0,0,69.8,3,0.625,6.666666666666667,0.0,0.0
4432782,Brock Vandagriff,Kentucky,SEC,Georgia,14,27,114,4.2,0,0,54.3,3,0.5185185185185185,4.222222222222222,0.0,0.0
-6315, Team,Kentucky,SEC,Georgia,0,1,0,0.0,0,0,,3,0.0,0.0,0.0,0.0
4565315,Blake Shapen,Mississippi State,SEC,Toledo,28,39,319,8.2,2,1,19.7,3,0.717948717948718,8.179487179487179,0.05128205128205128,0.02564102564102564
4429801,Tucker Gleason,Toledo,Mid-American,Mississippi State,23,28,285,10.2,3,0,94.8,3,0.8214285714285714,10.178571428571429,0.10714285714285714,0.0
4702829,Braedyn Locke,Wisconsin,Big Ten,Alabama,13,26,125,4.8,1,0,52.2,3,0.5,4.8076923076923075,0.038461538461538464,0.0
4685186,Tyler Van Dyke,Wisconsin,Big Ten,Alabama,5,5,16,3.2,0,0,93.0,3,1.0,3.2,0.0,0.0
4432734,Jalen Milroe,Alabama,SEC,Wisconsin,12,17,196,11.5,3,0,89.9,3,0.7058823529411765,11.529411764705882,0.17647058823529413,0.0
4685522,Ty Simpson,Alabama,SEC,Wisconsin,4,5,30,6.0,0,0,74.6,3,0.8,6.0,0.0,0.0
4870971,Marcel Reed,Texas A&M,SEC,Florida,11,17,178,10.5,2,0,87.2,3,0.6470588235294118,10.470588235294118,0.11764705882352941,0.0
4426335,Graham Mertz,Florida,SEC,Texas A&M,12,15,195,13.0,1,1,45.3,3,0.8,13.0,0.06666666666666667,0.06666666666666667
5079555,D.J. Lagway,Florida,SEC,Texas A&M,6,13,54,4.2,1,2,15.2,3,0.46153846153846156,4.153846153846154,0.07692307692307693,0.15384615384615385
-5989, Team,Florida,SEC,Texas A&M,0,1,0,0.0,0,0,,3,0.0,0.0,0.0,0.0
5084180,Diego Pavia,Vanderbilt,SEC,Georgia State,18,33,270,8.2,2,0,43.3,3,0.5454545454545454,8.181818181818182,0.06060606060606061,0.0
4432612,Christian Veilleux,Georgia State,Sun Belt,Vanderbilt,26,41,269,6.6,3,1,84.4,3,0.6341463414634146,6.560975609756097,0.07317073170731707,0.024390243902439025
4426499,Hank Bachmeier,Wake Forest,ACC,Ole Miss,22,39,239,6.1,0,0,46.5,3,0.5641025641025641,6.128205128205129,0.0,0.0
4567031,Michael Kern,Wake Forest,ACC,Ole Miss,2,3,26,8.7,0,1,8.6,3,0.6666666666666666,8.666666666666666,0.0,0.3333333333333333
4689114,Jaxson Dart,Ole Miss,SEC,Wake Forest,26,34,377,11.1,2,1,90.7,3,0.7647058823529411,11.088235294117647,0.058823529411764705,0.029411764705882353
5123665,Trey Owens,Texas,SEC,UTSA,2,4,19,4.8,0,0,39.0,3,0.5,4.75,0.0,0.0
4870906,Arch Manning,Texas,SEC,UTSA,9,12,223,18.6,4,0,99.9,3,0.75,18.583333333333332,0.3333333333333333,0.0
4889929,Quinn Ewers,Texas,SEC,UTSA,14,16,185,11.6,2,1,85.8,3,0.875,11.5625,0.125,0.0625
4683012,Eddie Lee Marburger,UTSA,American Athletic,Texas,0,1,0,0.0,0,1,0.0,3,0.0,0.0,0.0,1.0
4775136,Owen McCown,UTSA,American Athletic,Texas,21,29,132,4.6,0,0,59.3,3,0.7241379310344828,4.551724137931035,0.0,0.0
4746127,Zach Pyron,Georgia Tech,ACC,VMI,3,5,58,11.6,1,0,67.7,3,0.6,11.6,0.2,0.0
4428993,Haynes King,Georgia Tech,ACC,VMI,17,22,275,12.5,3,0,71.2,3,0.7727272727272727,12.5,0.13636363636363635,0.0
5132812,Aaron Philo,Georgia Tech,ACC,VMI,3,5,49,9.8,0,0,88.9,3,0.6,9.8,0.0,0.0
5091564,Aidan Leffler,Ball State,Mid-American,Miami,1,4,1,0.3,0,0,2.6,3,0.25,0.25,0.0,0.0
5091890,Kadin Semonza,Ball State,Mid-American,Miami,16,26,111,4.3,0,1,16.1,3,0.6153846153846154,4.269230769230769,0.0,0.038461538461538464
