player_id,player_name,team,conference,week,comp,att,yds,td,int,qbr,completion_pct
4837248,Fernando Mendoza,California,ACC,2,25,36,233,2,0,84.8,0.6944444444444444
4838679,Ashton Daniels,Stanford,ACC,2,19,23,221,2,0,61.5,0.8260869565217391
5079318,Elijah Brown,Stanford,ACC,2,7,7,97,1,0,97.4,1.0
4426499,Hank Bachmeier,Wake Forest,ACC,2,27,42,403,1,0,48.1,0.6428571428571429
4567044,Taylor Morin,Wake Forest,ACC,2,0,1,0,0,0,2.5,0.0
5044387,Anthony Colandrea,Virginia,ACC,2,33,43,357,3,2,71.6,0.7674418604651163
5150611,Jake Retzlaff,BYU,Big 12,2,15,28,202,1,2,29.6,0.5357142857142857
-5439, Team,BYU,Big 12,2,0,1,0,0,0,,0.0
4432767,Preston Stone,SMU,ACC,2,2,4,4,0,0,0.7,0.5
5084084,Kevin Jennings,SMU,ACC,2,15,32,140,0,1,27.2,0.46875
4899369,Christopher Vizzina,Clemson,ACC,2,7,11,78,0,0,15.7,0.6363636363636364
4685413,Cade Klubnik,Clemson,ACC,2,24,26,378,5,0,99.6,0.9230769230769231
5081434,Trent Pearman,Clemson,ACC,2,1,2,4,0,0,0.3,0.5
4682927,Billy Wiles,App State,Sun Belt,2,0,1,0,0,1,0.0,0.0
5151948,Joey Aguilar,App State,Sun Belt,2,18,41,214,1,0,45.7,0.43902439024390244
4873237,Kaedin Robinson,App State,Sun Belt,2,0,1,0,0,1,0.0,0.0
4870819,Eli Holstein,Pittsburgh,ACC,2,20,35,302,3,1,46.4,0.5714285714285714
4899046,Brendan Sorsby,Cincinnati,Big 12,2,22,38,298,3,0,73.7,0.5789473684210527
4949488,Jacobe Robinson,Boston College,ACC,2,2,3,23,0,0,2.7,0.6666666666666666
4773919,Thomas Castellanos,Boston College,ACC,2,9,10,234,4,0,99.3,0.9
4427936,Grayson McCall,NC State,ACC,2,15,22,104,0,1,22.7,0.6818181818181818
4870799,Nico Iamaleava,Tennessee,SEC,2,16,23,211,2,2,76.9,0.6956521739130435
4433932,Mike Wright,Northwestern,Big Ten,2,20,36,158,0,1,20.7,0.5555555555555556
4685497,Maalik Murphy,Duke,ACC,2,24,39,242,3,1,62.4,0.6153846153846154
4685252,Henry Belin IV,Duke,ACC,2,1,1,7,0,0,95.3,1.0
4433971,Kyle McCord,Syracuse,ACC,2,32,46,381,4,0,82.0,0.6956521739130435
4428993,Haynes King,Georgia Tech,ACC,2,29,39,266,1,0,92.7,0.7435897435897436
4574356,Tyler Huff,Jacksonville State,Conference USA,2,17,27,160,1,1,81.8,0.6296296296296297
4685697,Zion Turner,Jacksonville State,Conference USA,2,0,1,0,0,0,3.6,0.0
4429145,Harrison Bailey,Louisville,ACC,2,2,2,28,0,0,99.7,1.0
4360689,Tyler Shough,Louisville,ACC,2,21,33,349,2,0,86.3,0.6363636363636364
5138131,Deshawn Purdie,Charlotte,American Athletic,2,9,19,134,2,0,38.0,0.47368421052631576
4875125,Max Brown,Charlotte,American Athletic,2,8,12,175,0,0,80.8,0.6666666666666666
4429463,Jacolby Criswell,North Carolina,ACC,2,1,1,2,0,0,0.6,1.0
4801306,Conner Harrell,North Carolina,ACC,2,16,25,219,2,1,62.3,0.64
4875866,Reese Poffenbarger,Miami,ACC,2,6,7,20,0,0,10.5,0.8571428571428571
4688380,Cameron Ward,Miami,ACC,2,20,26,304,3,0,92.3,0.7692307692307693
4678010,Kyron Drones,Virginia Tech,ACC,2,14,21,130,1,0,27.4,0.6666666666666666
4691272,Stone Earle,Marshall,Sun Belt,2,13,36,131,1,1,13.8,0.3611111111111111
