,player_id,player_name,team,conference,opponent,comp,att,yds,avg,td,int,qbr,week,completion_pct,yards_per_attempt,td_rate,int_rate
176,5084180,Diego Pavia,Vanderbilt,SEC,Alcorn State,10,13,83,6.4,0,0,53.0,2,0.7692307692307693,6.384615384615385,0.0,0.0
177,4362159,Alan Bowman,Oklahoma State,Big 12,Arkansas,27,48,326,6.8,1,1,64.2,2,0.5625,6.791666666666667,0.0208333333333333,0.0208333333333333
178,4431325,Taylen Green,Arkansas,SEC,Oklahoma State,26,45,416,9.2,1,1,58.1,2,0.5777777777777777,9.244444444444444,0.0222222222222222,0.0222222222222222
179,-5237, Team,Arkansas,SEC,Oklahoma State,0,1,0,0.0,0,0,,2,0.0,0.0,0.0,0.0
180,4878681,Davis Warren,Michigan,Big Ten,Texas,22,33,204,6.2,1,2,47.6,2,0.6666666666666666,6.181818181818182,0.0303030303030303,0.0606060606060606
181,4889929,Quinn Ewers,Texas,SEC,Michigan,24,36,246,6.8,3,0,89.6,2,0.6666666666666666,6.833333333333333,0.0833333333333333,0.0
182,4870607,Jackson Arnold,Oklahoma,SEC,Houston,19,32,174,5.4,2,1,37.5,2,0.59375,5.4375,0.0625,0.03125
183,4690977,Donovan Smith,Houston,Big 12,Oklahoma,24,28,260,9.3,1,1,83.5,2,0.8571428571428571,9.285714285714286,0.0357142857142857,0.0357142857142857
184,5141684,Austin Simmons,Ole Miss,SEC,Middle Tennessee,2,4,20,5.0,0,0,7.2,2,0.5,5.0,0.0,0.0
185,4689114,Jaxson Dart,Ole Miss,SEC,Middle Tennessee,25,27,377,14.0,1,0,84.2,2,0.925925925925926,13.962962962962964,0.037037037037037,0.0
186,4682518,Nick Vattiato,Middle Tennessee,Conference USA,Ole Miss,21,33,209,6.3,0,1,47.9,2,0.6363636363636364,6.333333333333333,0.0,0.0303030303030303
187,5194626,Roman Gagliano,Middle Tennessee,Conference USA,Ole Miss,4,7,41,5.9,0,0,28.6,2,0.5714285714285714,5.857142857142857,0.0,0.0
188,4430841,Carson Beck,Georgia,SEC,Tennessee Tech,18,25,242,9.7,5,0,83.0,2,0.72,9.68,0.2,0.0
189,4685578,Gunner Stockton,Georgia,SEC,Tennessee Tech,10,12,90,7.5,0,0,38.0,2,0.8333333333333334,7.5,0.0,0.0
190,4877296,CJ Ogbonna,Buffalo,Mid-American,Missouri,6,20,55,2.8,0,1,7.0,2,0.3,2.75,0.0,0.05
191,4429088,Drew Pyne,Missouri,SEC,Buffalo,6,6,35,5.8,0,0,31.5,2,1.0,5.833333333333333,0.0,0.0
192,4429435,Brady Cook,Missouri,SEC,Buffalo,28,36,228,6.3,0,1,80.8,2,0.7777777777777778,6.333333333333333,0.0,0.0277777777777777
193,4432734,Jalen Milroe,Alabama,SEC,South Florida,16,26,194,7.5,2,0,50.5,2,0.6153846153846154,7.461538461538462,0.0769230769230769,0.0
194,4880272,Byrum Brown,South Florida,American Athletic,Alabama,15,35,103,2.9,0,0,52.2,2,0.4285714285714285,2.942857142857143,0.0,0.0
195,4806463,Bryce Archie,South Florida,American Athletic,Alabama,1,1,0,0.0,0,0,34.0,2,1.0,0.0,0.0,0.0
196,5078810,Sam Leavitt,Arizona State,Big 12,Mississippi State,10,20,69,3.5,0,0,74.6,2,0.5,3.45,0.0,0.0
197,4565315,Blake Shapen,Mississippi State,SEC,Arizona State,18,28,268,9.6,2,0,71.6,2,0.6428571428571429,9.571428571428571,0.0714285714285714,0.0
198,4567747,Garrett Nussmeier,LSU,SEC,Nicholls,27,37,302,8.2,6,0,82.4,2,0.7297297297297297,8.162162162162161,0.1621621621621621,0.0
199,4870645,Rickie Collins,LSU,SEC,Nicholls,1,1,12,12.0,0,0,46.3,2,1.0,12.0,0.0,0.0
200,4685574,Conner Weigman,Texas A&M,SEC,McNeese,11,14,125,8.9,2,0,72.5,2,0.7857142857142857,8.928571428571429,0.1428571428571428,0.0
201,4870971,Marcel Reed,Texas A&M,SEC,McNeese,5,11,71,6.5,0,0,17.6,2,0.4545454545454545,6.454545454545454,0.0,0.0
202,5079555,D.J. Lagway,Florida,SEC,Samford,18,25,456,18.2,3,0,85.1,2,0.72,18.24,0.12,0.0
203,-5989, Team,Florida,SEC,Samford,0,1,0,0.0,0,0,,2,0.0,0.0,0.0,0.0
204,5155039,Aidan Warner,Florida,SEC,Samford,1,2,10,5.0,0,0,99.6,2,0.5,5.0,0.0,0.0
205,4430590,Payton Thorne,Auburn,SEC,California,14,27,165,6.1,1,4,28.9,2,0.5185185185185185,6.111111111111111,0.037037037037037,0.1481481481481481
206,4837248,Fernando Mendoza,California,ACC,Auburn,25,36,233,6.5,2,0,84.8,2,0.6944444444444444,6.472222222222222,0.0555555555555555,0.0
207,4838679,Ashton Daniels,Stanford,ACC,Cal Poly,19,23,221,9.6,2,0,61.5,2,0.8260869565217391,9.608695652173912,0.0869565217391304,0.0
208,5079318,Elijah Brown,Stanford,ACC,Cal Poly,7,7,97,13.9,1,0,97.4,2,1.0,13.857142857142858,0.1428571428571428,0.0
209,4426499,Hank Bachmeier,Wake Forest,ACC,Virginia,27,42,403,9.6,1,0,48.1,2,0.6428571428571429,9.595238095238097,0.0238095238095238,0.0
210,4567044,Taylor Morin,Wake Forest,ACC,Virginia,0,1,0,0.0,0,0,2.5,2,0.0,0.0,0.0,0.0
211,5044387,Anthony Colandrea,Virginia,ACC,Wake Forest,33,43,357,8.3,3,2,71.6,2,0.7674418604651163,8.30232558139535,0.0697674418604651,0.0465116279069767
212,5150611,Jake Retzlaff,BYU,Big 12,SMU,15,28,202,7.2,1,2,29.6,2,0.5357142857142857,7.214285714285714,0.0357142857142857,0.0714285714285714
213,-5439, Team,BYU,Big 12,SMU,0,1,0,0.0,0,0,,2,0.0,0.0,0.0,0.0
214,4432767,Preston Stone,SMU,ACC,BYU,2,4,4,1.0,0,0,0.7,2,0.5,1.0,0.0,0.0
215,5084084,Kevin Jennings,SMU,ACC,BYU,15,32,140,4.4,0,1,27.2,2,0.46875,4.375,0.0,0.03125
216,4899369,Christopher Vizzina,Clemson,ACC,App State,7,11,78,7.1,0,0,15.7,2,0.6363636363636364,7.090909090909091,0.0,0.0
217,4685413,Cade Klubnik,Clemson,ACC,App State,24,26,378,14.5,5,0,99.6,2,0.9230769230769232,14.538461538461538,0.1923076923076923,0.0
218,5081434,Trent Pearman,Clemson,ACC,App State,1,2,4,2.0,0,0,0.3,2,0.5,2.0,0.0,0.0
219,4682927,Billy Wiles,App State,Sun Belt,Clemson,0,1,0,0.0,0,1,0.0,2,0.0,0.0,0.0,1.0
220,5151948,Joey Aguilar,App State,Sun Belt,Clemson,18,41,214,5.2,1,0,45.7,2,0.4390243902439024,5.219512195121951,0.024390243902439,0.0
221,4873237,Kaedin Robinson,App State,Sun Belt,Clemson,0,1,0,0.0,0,1,0.0,2,0.0,0.0,0.0,1.0
222,4870819,Eli Holstein,Pittsburgh,ACC,Cincinnati,20,35,302,8.6,3,1,46.4,2,0.5714285714285714,8.628571428571428,0.0857142857142857,0.0285714285714285
223,4899046,Brendan Sorsby,Cincinnati,Big 12,Pittsburgh,22,38,298,7.8,3,0,73.7,2,0.5789473684210527,7.842105263157895,0.0789473684210526,0.0
224,4949488,Jacobe Robinson,Boston College,ACC,Duquesne,2,3,23,7.7,0,0,2.7,2,0.6666666666666666,7.666666666666667,0.0,0.0
225,4773919,Thomas Castellanos,Boston College,ACC,Duquesne,9,10,234,23.4,4,0,99.3,2,0.9,23.4,0.4,0.0
226,4427936,Grayson McCall,NC State,ACC,Tennessee,15,22,104,4.7,0,1,22.7,2,0.6818181818181818,4.727272727272728,0.0,0.0454545454545454
227,4870799,Nico Iamaleava,Tennessee,SEC,NC State,16,23,211,9.2,2,2,76.9,2,0.6956521739130435,9.173913043478262,0.0869565217391304,0.0869565217391304
228,4433932,Mike Wright,Northwestern,Big Ten,Duke,20,36,158,4.4,0,1,20.7,2,0.5555555555555556,4.388888888888889,0.0,0.0277777777777777
229,4685497,Maalik Murphy,Duke,ACC,Northwestern,24,39,242,6.2,3,1,62.4,2,0.6153846153846154,6.205128205128205,0.0769230769230769,0.0256410256410256
230,4685252,Henry Belin IV,Duke,ACC,Northwestern,1,1,7,7.0,0,0,95.3,2,1.0,7.0,0.0,0.0
231,4433971,Kyle McCord,Syracuse,ACC,Georgia Tech,32,46,381,8.3,4,0,82.0,2,0.6956521739130435,8.282608695652174,0.0869565217391304,0.0
232,4428993,Haynes King,Georgia Tech,ACC,Syracuse,29,39,266,6.8,1,0,92.7,2,0.7435897435897436,6.82051282051282,0.0256410256410256,0.0
233,4574356,Tyler Huff,Jacksonville State,Conference USA,Louisville,17,27,160,5.9,1,1,81.8,2,0.6296296296296297,5.925925925925926,0.037037037037037,0.037037037037037
234,4685697,Zion Turner,Jacksonville State,Conference USA,Louisville,0,1,0,0.0,0,0,3.6,2,0.0,0.0,0.0,0.0
235,4429145,Harrison Bailey,Louisville,ACC,Jacksonville State,2,2,28,14.0,0,0,99.7,2,1.0,14.0,0.0,0.0
236,4360689,Tyler Shough,Louisville,ACC,Jacksonville State,21,33,349,10.6,2,0,86.3,2,0.6363636363636364,10.575757575757576,0.0606060606060606,0.0
237,5138131,Deshawn Purdie,Charlotte,American Athletic,North Carolina,9,19,134,7.1,2,0,38.0,2,0.4736842105263157,7.052631578947368,0.1052631578947368,0.0
238,4875125,Max Brown,Charlotte,American Athletic,North Carolina,8,12,175,14.6,0,0,80.8,2,0.6666666666666666,14.583333333333334,0.0,0.0
239,4429463,Jacolby Criswell,North Carolina,ACC,Charlotte,1,1,2,2.0,0,0,0.6,2,1.0,2.0,0.0,0.0
240,4801306,Conner Harrell,North Carolina,ACC,Charlotte,16,25,219,8.8,2,1,62.3,2,0.64,8.76,0.08,0.04
241,4875866,Reese Poffenbarger,Miami,ACC,Florida A&M,6,7,20,2.9,0,0,10.5,2,0.8571428571428571,2.857142857142857,0.0,0.0
242,4688380,Cameron Ward,Miami,ACC,Florida A&M,20,26,304,11.7,3,0,92.3,2,0.7692307692307693,11.692307692307692,0.1153846153846153,0.0
243,4678010,Kyron Drones,Virginia Tech,ACC,Marshall,14,21,130,6.2,1,0,27.4,2,0.6666666666666666,6.190476190476191,0.0476190476190476,0.0
244,4691272,Stone Earle,Marshall,Sun Belt,Virginia Tech,13,36,131,3.6,1,1,13.8,2,0.3611111111111111,3.638888888888889,0.0277777777777777,0.0277777777777777
245,5079719,Taylor Tatum,Oklahoma,SEC,Tulane,1,1,-2,-2.0,0,0,2.8,3,1.0,-2.0,0.0,0.0
246,4870607,Jackson Arnold,Oklahoma,SEC,Tulane,18,29,169,5.8,1,1,77.9,3,0.6206896551724138,5.827586206896552,0.0344827586206896,0.0344827586206896
247,4432774,Ty Thompson,Tulane,American Athletic,Oklahoma,1,1,7,7.0,1,0,100.0,3,1.0,7.0,1.0,0.0
248,5121169,Darian Mensah,Tulane,American Athletic,Oklahoma,14,32,166,5.2,1,1,24.9,3,0.4375,5.1875,0.03125,0.03125
249,4773919,Thomas Castellanos,Boston College,ACC,Missouri,16,28,249,8.9,3,2,77.3,3,0.5714285714285714,8.892857142857142,0.1071428571428571,0.0714285714285714
250,4429435,Brady Cook,Missouri,SEC,Boston College,21,30,264,8.8,1,0,89.3,3,0.7,8.8,0.0333333333333333,0.0
251,4697512,Robby Ashford,South Carolina,SEC,LSU,2,4,42,10.5,0,0,3.9,3,0.5,10.5,0.0,0.0
252,4875127,Lanorris Sellers,South Carolina,SEC,LSU,9,16,113,7.1,0,1,66.1,3,0.5625,7.0625,0.0,0.0625
253,4567747,Garrett Nussmeier,LSU,SEC,South Carolina,24,40,285,7.1,2,1,76.1,3,0.6,7.125,0.05,0.025
254,4431325,Taylen Green,Arkansas,SEC,UAB,11,26,161,6.2,0,1,50.8,3,0.4230769230769231,6.1923076923076925,0.0,0.0384615384615384
255,4426417,Jacob Zeno,UAB,American Athletic,Arkansas,23,32,235,7.3,3,1,73.9,3,0.71875,7.34375,0.09375,0.03125
256,4870799,Nico Iamaleava,Tennessee,SEC,Kent State,10,16,173,10.8,1,0,85.2,3,0.625,10.8125,0.0625,0.0
257,4697122,Gaston Moore,Tennessee,SEC,Kent State,4,4,94,23.5,2,0,100.0,3,1.0,23.5,0.5,0.0
258,5079531,Jake Merklinger,Tennessee,SEC,Kent State,2,5,17,3.4,0,0,9.6,3,0.4,3.4,0.0,0.0
259,4685693,Devin Kargman,Kent State,Mid-American,Tennessee,9,15,58,3.9,0,0,50.6,3,0.6,3.8666666666666663,0.0,0.0
260,5092662,JD Sherrod,Kent State,Mid-American,Tennessee,0,1,0,0.0,0,0,90.2,3,0.0,0.0,0.0,0.0
261,-5275, Team,Auburn,SEC,New Mexico,0,1,0,0.0,0,0,,3,0.0,0.0,0.0,0.0
262,5089314,Hank Brown,Auburn,SEC,New Mexico,17,25,235,9.4,4,0,76.5,3,0.68,9.4,0.16,0.0
263,4430841,Carson Beck,Georgia,SEC,Kentucky,15,24,160,6.7,0,0,69.8,3,0.625,6.666666666666667,0.0,0.0
264,4432782,Brock Vandagriff,Kentucky,SEC,Georgia,14,27,114,4.2,0,0,54.3,3,0.5185185185185185,4.222222222222222,0.0,0.0
265,-6315, Team,Kentucky,SEC,Georgia,0,1,0,0.0,0,0,,3,0.0,0.0,0.0,0.0
266,4565315,Blake Shapen,Mississippi State,SEC,Toledo,28,39,319,8.2,2,1,19.7,3,0.717948717948718,8.179487179487179,0.0512820512820512,0.0256410256410256
267,4429801,Tucker Gleason,Toledo,Mid-American,Mississippi State,23,28,285,10.2,3,0,94.8,3,0.8214285714285714,10.178571428571429,0.1071428571428571,0.0
268,4702829,Braedyn Locke,Wisconsin,Big Ten,Alabama,13,26,125,4.8,1,0,52.2,3,0.5,4.807692307692308,0.0384615384615384,0.0
269,4685186,Tyler Van Dyke,Wisconsin,Big Ten,Alabama,5,5,16,3.2,0,0,93.0,3,1.0,3.2,0.0,0.0
270,4432734,Jalen Milroe,Alabama,SEC,Wisconsin,12,17,196,11.5,3,0,89.9,3,0.7058823529411765,11.529411764705882,0.1764705882352941,0.0
271,4685522,Ty Simpson,Alabama,SEC,Wisconsin,4,5,30,6.0,0,0,74.6,3,0.8,6.0,0.0,0.0
272,4870971,Marcel Reed,Texas A&M,SEC,Florida,11,17,178,10.5,2,0,87.2,3,0.6470588235294118,10.470588235294118,0.1176470588235294,0.0
273,4426335,Graham Mertz,Florida,SEC,Texas A&M,12,15,195,13.0,1,1,45.3,3,0.8,13.0,0.0666666666666666,0.0666666666666666
274,5079555,D.J. Lagway,Florida,SEC,Texas A&M,6,13,54,4.2,1,2,15.2,3,0.4615384615384615,4.153846153846154,0.0769230769230769,0.1538461538461538
275,-5989, Team,Florida,SEC,Texas A&M,0,1,0,0.0,0,0,,3,0.0,0.0,0.0,0.0
276,5084180,Diego Pavia,Vanderbilt,SEC,Georgia State,18,33,270,8.2,2,0,43.3,3,0.5454545454545454,8.181818181818182,0.0606060606060606,0.0
277,4432612,Christian Veilleux,Georgia State,Sun Belt,Vanderbilt,26,41,269,6.6,3,1,84.4,3,0.6341463414634146,6.560975609756097,0.073170731707317,0.024390243902439
278,4426499,Hank Bachmeier,Wake Forest,ACC,Ole Miss,22,39,239,6.1,0,0,46.5,3,0.5641025641025641,6.128205128205129,0.0,0.0
279,4567031,Michael Kern,Wake Forest,ACC,Ole Miss,2,3,26,8.7,0,1,8.6,3,0.6666666666666666,8.666666666666666,0.0,0.3333333333333333
280,4689114,Jaxson Dart,Ole Miss,SEC,Wake Forest,26,34,377,11.1,2,1,90.7,3,0.7647058823529411,11.088235294117649,0.0588235294117647,0.0294117647058823
281,5123665,Trey Owens,Texas,SEC,UTSA,2,4,19,4.8,0,0,39.0,3,0.5,4.75,0.0,0.0
282,4870906,Arch Manning,Texas,SEC,UTSA,9,12,223,18.6,4,0,99.9,3,0.75,18.58333333333333,0.3333333333333333,0.0
283,4889929,Quinn Ewers,Texas,SEC,UTSA,14,16,185,11.6,2,1,85.8,3,0.875,11.5625,0.125,0.0625
284,4683012,Eddie Lee Marburger,UTSA,American Athletic,Texas,0,1,0,0.0,0,1,0.0,3,0.0,0.0,0.0,1.0
285,4775136,Owen McCown,UTSA,American Athletic,Texas,21,29,132,4.6,0,0,59.3,3,0.7241379310344828,4.551724137931035,0.0,0.0
286,4746127,Zach Pyron,Georgia Tech,ACC,VMI,3,5,58,11.6,1,0,67.7,3,0.6,11.6,0.2,0.0
287,4428993,Haynes King,Georgia Tech,ACC,VMI,17,22,275,12.5,3,0,71.2,3,0.7727272727272727,12.5,0.1363636363636363,0.0
288,5132812,Aaron Philo,Georgia Tech,ACC,VMI,3,5,49,9.8,0,0,88.9,3,0.6,9.8,0.0,0.0
289,5091564,Aidan Leffler,Ball State,Mid-American,Miami,1,4,1,0.3,0,0,2.6,3,0.25,0.25,0.0,0.0
290,5091890,Kadin Semonza,Ball State,Mid-American,Miami,16,26,111,4.3,0,1,16.1,3,0.6153846153846154,4.269230769230769,0.0,0.0384615384615384
291,4431416,Kiael Kelly,Ball State,Mid-American,Miami,1,2,-3,-1.5,0,0,2.0,3,0.5,-1.5,0.0,0.0
292,5075800,Emory Williams,Miami,ACC,Ball State,11,12,161,13.4,1,0,87.0,3,0.9166666666666666,13.416666666666666,0.0833333333333333,0.0
293,4688380,Cameron Ward,Miami,ACC,Ball State,19,28,346,12.4,5,0,93.8,3,0.6785714285714286,12.357142857142858,0.1785714285714285,0.0
294,4429847,Garrett Greene,West Virginia,Big 12,Pittsburgh,16,30,210,7.0,2,2,80.7,3,0.5333333333333333,7.0,0.0666666666666666,0.0666666666666666
295,4870819,Eli Holstein,Pittsburgh,ACC,West Virginia,21,30,301,10.0,3,0,59.4,3,0.7,10.033333333333331,0.1,0.0
296,5044387,Anthony Colandrea,Virginia,ACC,Maryland,21,37,247,6.7,0,2,28.3,3,0.5675675675675675,6.675675675675675,0.0,0.054054054054054
297,4592532,Billy Edwards,Maryland,Big Ten,Virginia,28,43,263,6.1,2,0,58.3,3,0.6511627906976745,6.116279069767442,0.0465116279069767,0.0
298,4773919,Thomas Castellanos,Boston College,ACC,Missouri,16,28,249,8.9,3,2,77.3,3,0.5714285714285714,8.892857142857142,0.1071428571428571,0.0714285714285714
299,4429435,Brady Cook,Missouri,SEC,Boston College,21,30,264,8.8,1,0,89.3,3,0.7,8.8,0.0333333333333333,0.0
300,4685497,Maalik Murphy,Duke,ACC,UConn,28,43,267,6.2,3,1,45.6,3,0.6511627906976745,6.209302325581396,0.0697674418604651,0.0232558139534883
301,-5995, Team,Florida State,ACC,Memphis,0,1,0,0.0,0,0,,3,0.0,0.0,0.0,0.0
302,4429020,D.J. Uiagalelei,Florida State,ACC,Memphis,16,30,201,6.7,0,1,33.6,3,0.5333333333333333,6.7,0.0,0.0333333333333333
303,4899470,Ja'Koby Banks,Memphis,American Athletic,Florida State,0,1,0,0.0,0,0,6.7,3,0.0,0.0,0.0,0.0
304,4606194,Seth Henigan,Memphis,American Athletic,Florida State,25,38,272,7.2,2,1,71.1,3,0.6578947368421053,7.157894736842105,0.0526315789473684,0.0263157894736842
305,4678010,Kyron Drones,Virginia Tech,ACC,Old Dominion,15,26,176,6.8,1,1,78.6,3,0.5769230769230769,6.769230769230769,0.0384615384615384,0.0384615384615384
306,5125715,Colton Joseph,Old Dominion,Sun Belt,Virginia Tech,1,2,12,6.0,0,0,3.1,3,0.5,6.0,0.0,0.0
307,5193346,Quinn Henicle,Old Dominion,Sun Belt,Virginia Tech,5,12,38,3.2,0,1,10.1,3,0.4166666666666667,3.1666666666666665,0.0,0.0833333333333333
308,4427936,Grayson McCall,NC State,ACC,Louisiana Tech,9,13,54,4.2,0,0,32.6,3,0.6923076923076923,4.153846153846154,0.0,0.0
309,5079301,CJ Bailey,NC State,ACC,Louisiana Tech,13,20,156,7.8,0,1,68.9,3,0.65,7.8,0.0,0.05
310,5092781,Jack Turner,Louisiana Tech,Conference USA,NC State,19,36,281,7.8,1,1,40.1,3,0.5277777777777778,7.805555555555555,0.0277777777777777,0.0277777777777777
311,4837248,Fernando Mendoza,California,ACC,San Diego State,21,29,198,6.8,2,1,51.6,3,0.7241379310344828,6.827586206896552,0.0689655172413793,0.0344827586206896
312,4429463,Jacolby Criswell,North Carolina,ACC,North Carolina Central,14,23,161,7.0,1,0,28.6,3,0.6086956521739131,7.0,0.0434782608695652,0.0
313,4801306,Conner Harrell,North Carolina,ACC,North Carolina Central,2,6,22,3.7,0,0,1.1,3,0.3333333333333333,3.6666666666666665,0.0,0.0
314,4426499,Hank Bachmeier,Wake Forest,ACC,Ole Miss,22,39,239,6.1,0,0,46.5,3,0.5641025641025641,6.128205128205129,0.0,0.0
315,4567031,Michael Kern,Wake Forest,ACC,Ole Miss,2,3,26,8.7,0,1,8.6,3,0.6666666666666666,8.666666666666666,0.0,0.3333333333333333
316,4689114,Jaxson Dart,Ole Miss,SEC,Wake Forest,26,34,377,11.1,2,1,90.7,3,0.7647058823529411,11.088235294117649,0.0588235294117647,0.0294117647058823
317,5089314,Hank Brown,Auburn,SEC,Arkansas,7,13,72,5.5,0,3,9.5,4,0.5384615384615384,5.538461538461538,0.0,0.2307692307692307
318,4430590,Payton Thorne,Auburn,SEC,Arkansas,13,22,213,9.7,2,1,62.1,4,0.5909090909090909,9.681818181818182,0.0909090909090909,0.0454545454545454
319,4431325,Taylen Green,Arkansas,SEC,Auburn,12,27,151,5.6,1,2,80.3,4,0.4444444444444444,5.592592592592593,0.037037037037037,0.074074074074074
320,4870999,Malachi Singleton,Arkansas,SEC,Auburn,0,1,0,0.0,0,0,0.8,4,0.0,0.0,0.0,0.0
321,5079620,Michael Van Buren Jr.,Mississippi State,SEC,Florida,7,13,100,7.7,0,0,58.0,4,0.5384615384615384,7.6923076923076925,0.0,0.0
322,4565315,Blake Shapen,Mississippi State,SEC,Florida,13,21,140,6.7,1,0,21.6,4,0.6190476190476191,6.666666666666667,0.0476190476190476,0.0
323,4426335,Graham Mertz,Florida,SEC,Mississippi State,19,21,201,9.6,3,0,95.1,4,0.9047619047619048,9.571428571428571,0.1428571428571428,0.0
324,5079555,D.J. Lagway,Florida,SEC,Mississippi State,7,7,76,10.9,0,0,78.0,4,1.0,10.857142857142858,0.0,0.0
325,5228762,Nick Poulos,Ohio,Mid-American,Kentucky,8,19,110,5.8,0,1,18.7,4,0.4210526315789473,5.789473684210527,0.0,0.0526315789473684
326,4432782,Brock Vandagriff,Kentucky,SEC,Ohio,17,24,237,9.9,0,0,79.1,4,0.7083333333333334,9.875,0.0,0.0
327,4893657,Gavin Wimsatt,Kentucky,SEC,Ohio,2,3,45,15.0,0,0,58.2,4,0.6666666666666666,15.0,0.0,0.0
328,4567747,Garrett Nussmeier,LSU,SEC,UCLA,32,44,352,8.0,3,0,86.0,4,0.7272727272727273,8.0,0.0681818181818181,0.0
329,4429068,Ethan Garbers,UCLA,Big Ten,LSU,22,36,281,7.8,2,1,47.4,4,0.6111111111111112,7.805555555555555,0.0555555555555555,0.0277777777777777
330,4429435,Brady Cook,Missouri,SEC,Vanderbilt,23,37,226,6.1,2,0,46.0,4,0.6216216216216216,6.108108108108108,0.054054054054054,0.0
331,5084180,Diego Pavia,Vanderbilt,SEC,Missouri,14,23,178,7.7,2,0,85.3,4,0.6086956521739131,7.739130434782608,0.0869565217391304,0.0
332,5079465,Michael Hawkins Jr.,Oklahoma,SEC,Tennessee,11,18,132,7.3,1,0,58.9,4,0.6111111111111112,7.333333333333333,0.0555555555555555,0.0
333,4870607,Jackson Arnold,Oklahoma,SEC,Tennessee,7,16,54,3.4,0,1,1.3,4,0.4375,3.375,0.0,0.0625
334,4870799,Nico Iamaleava,Tennessee,SEC,Oklahoma,13,21,194,9.2,1,0,62.1,4,0.6190476190476191,9.238095238095235,0.0476190476190476,0.0
335,4697512,Robby Ashford,South Carolina,SEC,Akron,15,21,243,11.6,2,0,94.2,4,0.7142857142857143,11.571428571428571,0.0952380952380952,0.0
336,4428887,Davis Beville,South Carolina,SEC,Akron,4,6,33,5.5,1,0,85.7,4,0.6666666666666666,5.5,0.1666666666666666,0.0
337,4684003,Tahj Bullock,Akron,Mid-American,South Carolina,2,3,7,2.3,0,0,40.6,4,0.6666666666666666,2.333333333333333,0.0,0.0
338,4431091,Ben Finley,Akron,Mid-American,South Carolina,14,27,110,4.1,1,1,38.6,4,0.5185185185185185,4.074074074074074,0.037037037037037,0.037037037037037
339,4870971,Marcel Reed,Texas A&M,SEC,Bowling Green,16,29,173,6.0,2,0,75.5,4,0.5517241379310345,5.965517241379311,0.0689655172413793,0.0
340,5084054,Justin Pegues,Bowling Green,Mid-American,Texas A&M,0,1,0,0.0,0,0,3.2,4,0.0,0.0,0.0,0.0
341,4426444,Connor Bazelak,Bowling Green,Mid-American,Texas A&M,20,36,250,6.9,1,1,73.9,4,0.5555555555555556,6.944444444444445,0.0277777777777777,0.0277777777777777
342,-7034, Team,Ole Miss,SEC,Georgia Southern,0,1,0,0.0,0,0,,4,0.0,0.0,0.0,0.0
343,5141684,Austin Simmons,Ole Miss,SEC,Georgia Southern,1,1,6,6.0,0,0,78.4,4,1.0,6.0,0.0,0.0
344,4689114,Jaxson Dart,Ole Miss,SEC,Georgia Southern,22,31,382,12.3,4,1,77.3,4,0.7096774193548387,12.32258064516129,0.1290322580645161,0.032258064516129
345,4838269,OJ Arnold,Georgia Southern,Sun Belt,Ole Miss,1,1,12,12.0,1,0,99.5,4,1.0,12.0,1.0,0.0
346,4685345,JC French,Georgia Southern,Sun Belt,Ole Miss,20,28,109,3.9,0,1,26.9,4,0.7142857142857143,3.892857142857143,0.0,0.0357142857142857
347,4565355,Dexter Williams II,Georgia Southern,Sun Belt,Ole Miss,2,4,36,9.0,0,0,89.7,4,0.5,9.0,0.0,0.0
348,4870906,Arch Manning,Texas,SEC,UL Monroe,15,29,258,8.9,2,2,71.3,4,0.5172413793103449,8.89655172413793,0.0689655172413793,0.0689655172413793
349,5122054,Aidan Armenta,UL Monroe,Sun Belt,Texas,3,6,12,2.0,0,1,25.7,4,0.5,2.0,0.0,0.1666666666666666
350,5081925,General Booty,UL Monroe,Sun Belt,Texas,8,19,42,2.2,0,1,6.5,4,0.4210526315789473,2.210526315789474,0.0,0.0526315789473684
351,4911929,Alonza Barnett,James Madison,Sun Belt,North Carolina,22,34,388,11.4,5,0,95.5,4,0.6470588235294118,11.411764705882351,0.1470588235294117,0.0
352,4429463,Jacolby Criswell,North Carolina,ACC,James Madison,28,48,475,9.9,3,2,70.2,4,0.5833333333333334,9.895833333333334,0.0625,0.0416666666666666
353,5079301,CJ Bailey,NC State,ACC,Clemson,16,25,204,8.2,1,1,51.3,4,0.64,8.16,0.04,0.04
354,4875128,Lex Thomas,NC State,ACC,Clemson,4,6,53,8.8,1,0,99.0,4,0.6666666666666666,8.833333333333334,0.1666666666666666,0.0
355,-5650, Team,Clemson,ACC,NC State,0,1,0,0.0,0,0,,4,0.0,0.0,0.0,0.0
356,4899369,Christopher Vizzina,Clemson,ACC,NC State,4,7,41,5.9,0,0,6.9,4,0.5714285714285714,5.857142857142857,0.0,0.0
357,4685413,Cade Klubnik,Clemson,ACC,NC State,16,24,209,8.7,3,0,99.2,4,0.6666666666666666,8.708333333333334,0.125,0.0
358,5081434,Trent Pearman,Clemson,ACC,NC State,1,2,4,2.0,0,0,70.3,4,0.5,2.0,0.0,0.0
359,4880272,Byrum Brown,South Florida,American Athletic,Miami,19,30,254,8.5,0,0,62.5,4,0.6333333333333333,8.466666666666667,0.0,0.0
360,4806463,Bryce Archie,South Florida,American Athletic,Miami,6,12,37,3.1,0,2,2.4,4,0.5,3.083333333333333,0.0,0.1666666666666666
